ano,rodada,data_rsssf,mandante,visitante,gols_mandante,gols_visitante,resultado,vencedor,fonte,fonte_url,status_coleta,jogos_esperados_ano,jogos_extraidos_ano
2017,2,May 21,Sport/PE,Cruzeiro/MG,1,1,1 x 1,Empate,RSSSF,https://rsssfbrasil.com/tablesae/br2017.htm,ok,380,380
2017,2,May 22,São Paulo/SP,Avaí/SC,2,0,2 x 0,São Paulo/SP,RSSSF,https://rsssfbrasil.com/tablesae/br2017.htm,ok,380,380
2017,3,May 27,Vitória/BA,Coritiba/PR,0,1,0 x 1,Coritiba/PR,RSSSF,https://rsssfbrasil.com/tablesae/br2017.htm,ok,380,380
2017,3,May 27,Vasco da Gama/RJ,Fluminense/RJ,3,2,3 x 2,Vasco da Gama/RJ,RSSSF,https://rsssfbrasil.com/tablesae/br2017.htm,ok,380,380
2017,3,May 27,São Paulo/SP,Palmeiras/SP,2,0,2 x 0,São Paulo/SP,RSSSF,https://rsssfbrasil.com/tablesae/br2017.htm,ok,380,380
2017,3,May 28,Atlético/MG,Ponte Preta/SP,2,2,2 x 2,Empate,RSSSF,https://rsssfbrasil.com/tablesae/br2017.htm,ok,380,380
2017,3,May 28,Atlético/PR,Flamengo/RJ,1,1,1 x 1,Empate,RSSSF,https://rsssfbrasil.com/tablesae/br2017.htm,ok,380,380
2017,3,May 28,Santos/SP,Cruzeiro/MG,0,1,0 x 1,Cruzeiro/MG,RSSSF,https://rsssfbrasil.com/tablesae/br2017.htm,ok,380,380
2017,3,May 28,Atlético/GO,Corinthians/SP,0,1,0 x 1,Corinthians/SP,RSSSF,https://rsssfbrasil.com/tablesae/br2017.htm,ok,380,380
2017,3,May 28,Sport/PE,Grêmio/RS,4,3,4 x 3,Sport/PE,RSSSF,https://rsssfbrasil.com/tablesae/br2017.htm,ok,380,380
2017,3,May 28,Botafogo/RJ,Bahia/BA,1,0,1 x 0,Botafogo/RJ,RSSSF,https://rsssfbrasil.com/tablesae/br2017.htm,ok,380,380
2017,3,May 29,Chapecoense/SC,Avaí/SC,2,0,2 x 0,Chapecoense/SC,RSSSF,https://rsssfbrasil.com/tablesae/br2017.htm,ok,380,380
2017,4,Jun 03,Coritiba/PR,Atlético/PR,1,0,1 x 0,Coritiba/PR,RSSSF,https://rsssfbrasil.com/tablesae/br2017.htm,ok,380,380
2017,4,Jun 03,Fluminense/RJ,Vitória/BA,2,1,2 x 1,Fluminense/RJ,RSSSF,https://rsssfbrasil.com/tablesae/br2017.htm,ok,380,380
2017,4,Jun 03,Corinthians/SP,Santos/SP,2,0,2 x 0,Corinthians/SP,RSSSF,https://rsssfbrasil.com/tablesae/br2017.htm,ok,380,380
2017,4,Jun 04,Flamengo/RJ,Botafogo/RJ,0,0,0 x 0,Empate,RSSSF,https://rsssfbrasil.com/tablesae/br2017.htm,ok,380,380
2017,4,Jun 04,Avaí/SC,Sport/PE,1,0,1 x 0,Avaí/SC,RSSSF,https://rsssfbrasil.com/tablesae/br2017.htm,ok,380,380
2017,4,Jun 04,Palmeiras/SP,Atlético/MG,0,0,0 x 0,Empate,RSSSF,https://rsssfbrasil.com/tablesae/br2017.htm,ok,380,380
2017,4,Jun 04,Grêmio/RS,Vasco da Gama/RJ,2,0,2 x 0,Grêmio/RS,RSSSF,https://rsssfbrasil.com/tablesae/br2017.htm,ok,380,380
2017,4,Jun 04,Ponte Preta/SP,São Paulo/SP,1,0,1 x 0,Ponte Preta/SP,RSSSF,https://rsssfbrasil.com/tablesae/br2017.htm,ok,380,380
2017,4,Jun 04,Cruzeiro/MG,Chapecoense/SC,0,2,0 x 2,Chapecoense/SC,RSSSF,https://rsssfbrasil.com/tablesae/br2017.htm,ok,380,380
2017,4,Jun 05,Bahia/BA,Atlético/GO,3,0,3 x 0,Bahia/BA,RSSSF,https://rsssfbrasil.com/tablesae/br2017.htm,ok,380,380
2017,5,Jun 06,Fluminense/RJ,Atlético/PR,1,1,1 x 1,Empate,RSSSF,https://rsssfbrasil.com/tablesae/br2017.htm,ok,380,380
2017,5,Jun 07,Santos/SP,Botafogo/RJ,1,0,1 x 0,Santos/SP,RSSSF,https://rsssfbrasil.com/tablesae/br2017.htm,ok,380,380
2017,5,Jun 07,Coritiba/PR,Palmeiras/SP,1,0,1 x 0,Coritiba/PR,RSSSF,https://rsssfbrasil.com/tablesae/br2017.htm,ok,380,380
2017,5,Jun 07,Atlético/MG,Avaí/SC,1,0,1 x 0,Atlético/MG,RSSSF,https://rsssfbrasil.com/tablesae/br2017.htm,ok,380,380
2017,5,Jun 07,Sport/PE,Flamengo/RJ,2,0,2 x 0,Sport/PE,RSSSF,https://rsssfbrasil.com/tablesae/br2017.htm,ok,380,380
2017,5,Jun 07,Vasco da Gama/RJ,Corinthians/SP,2,5,2 x 5,Corinthians/SP,RSSSF,https://rsssfbrasil.com/tablesae/br2017.htm,ok,380,380
2017,5,Jun 08,Chapecoense/SC,Grêmio/RS,3,6,3 x 6,Grêmio/RS,RSSSF,https://rsssfbrasil.com/tablesae/br2017.htm,ok,380,380
2017,5,Jun 08,Bahia/BA,Cruzeiro/MG,1,0,1 x 0,Bahia/BA,RSSSF,https://rsssfbrasil.com/tablesae/br2017.htm,ok,380,380
2017,5,Jun 08,São Paulo/SP,Vitória/BA,2,0,2 x 0,São Paulo/SP,RSSSF,https://rsssfbrasil.com/tablesae/br2017.htm,ok,380,380
2017,5,Jun 08,Atlético/GO,Ponte Preta/SP,3,0,3 x 0,Atlético/GO,RSSSF,https://rsssfbrasil.com/tablesae/br2017.htm,ok,380,380
2017,6,Jun 10,Palmeiras/SP,Fluminense/RJ,3,1,3 x 1,Palmeiras/SP,RSSSF,https://rsssfbrasil.com/tablesae/br2017.htm,ok,380,380
2017,6,Jun 10,Vasco da Gama/RJ,Sport/PE,2,1,2 x 1,Vasco da Gama/RJ,RSSSF,https://rsssfbrasil.com/tablesae/br2017.htm,ok,380,380
2017,6,Jun 11,Botafogo/RJ,Coritiba/PR,2,2,2 x 2,Empate,RSSSF,https://rsssfbrasil.com/tablesae/br2017.htm,ok,380,380
2017,6,Jun 11,Corinthians/SP,São Paulo/SP,3,2,3 x 2,Corinthians/SP,RSSSF,https://rsssfbrasil.com/tablesae/br2017.htm,ok,380,380
2017,6,Jun 11,Vitória/BA,Atlético/MG,2,0,2 x 0,Vitória/BA,RSSSF,https://rsssfbrasil.com/tablesae/br2017.htm,ok,380,380
2017,6,Jun 11,Ponte Preta/SP,Chapecoense/SC,3,2,3 x 2,Ponte Preta/SP,RSSSF,https://rsssfbrasil.com/tablesae/br2017.htm,ok,380,380
2017,6,Jun 11,Avaí/SC,Flamengo/RJ,1,1,1 x 1,Empate,RSSSF,https://rsssfbrasil.com/tablesae/br2017.htm,ok,380,380
2017,6,Jun 11,Atlético/PR,Santos/SP,0,2,0 x 2,Santos/SP,RSSSF,https://rsssfbrasil.com/tablesae/br2017.htm,ok,380,380
2017,6,Jun 11,Cruzeiro/MG,Atlético/GO,2,0,2 x 0,Cruzeiro/MG,RSSSF,https://rsssfbrasil.com/tablesae/br2017.htm,ok,380,380
2017,6,Jun 12,Grêmio/RS,Bahia/BA,1,0,1 x 0,Grêmio/RS,RSSSF,https://rsssfbrasil.com/tablesae/br2017.htm,ok,380,380
2017,7,Jun 14,Flamengo/RJ,Ponte Preta/SP,2,0,2 x 0,Flamengo/RJ,RSSSF,https://rsssfbrasil.com/tablesae/br2017.htm,ok,380,380
2017,7,Jun 14,Sport/PE,São Paulo/SP,0,0,0 x 0,Empate,RSSSF,https://rsssfbrasil.com/tablesae/br2017.htm,ok,380,380
2017,7,Jun 14,Vitória/BA,Botafogo/RJ,2,2,2 x 2,Empate,RSSSF,https://rsssfbrasil.com/tablesae/br2017.htm,ok,380,380
2017,7,Jun 14,Atlético/GO,Avaí/SC,3,1,3 x 1,Atlético/GO,RSSSF,https://rsssfbrasil.com/tablesae/br2017.htm,ok,380,380
2017,7,Jun 14,Atlético/MG,Atlético/PR,0,1,0 x 1,Atlético/PR,RSSSF,https://rsssfbrasil.com/tablesae/br2017.htm,ok,380,380
2017,7,Jun 14,Santos/SP,Palmeiras/SP,1,0,1 x 0,Santos/SP,RSSSF,https://rsssfbrasil.com/tablesae/br2017.htm,ok,380,380
2017,7,Jun 14,Chapecoense/SC,Vasco da Gama/RJ,2,1,2 x 1,Chapecoense/SC,RSSSF,https://rsssfbrasil.com/tablesae/br2017.htm,ok,380,380
2017,7,Jun 14,Corinthians/SP,Cruzeiro/MG,1,0,1 x 0,Corinthians/SP,RSSSF,https://rsssfbrasil.com/tablesae/br2017.htm,ok,380,380
2017,7,Jun 15,Fluminense/RJ,Grêmio/RS,0,2,0 x 2,Grêmio/RS,RSSSF,https://rsssfbrasil.com/tablesae/br2017.htm,ok,380,380
2017,7,Jun 15,Coritiba/PR,Bahia/BA,0,0,0 x 0,Empate,RSSSF,https://rsssfbrasil.com/tablesae/br2017.htm,ok,380,380
2017,8,Jun 17,Santos/SP,Ponte Preta/SP,0,0,0 x 0,Empate,RSSSF,https://rsssfbrasil.com/tablesae/br2017.htm,ok,380,380
2017,8,Jun 17,Atlético/GO,Atlético/PR,0,1,0 x 1,Atlético/PR,RSSSF,https://rsssfbrasil.com/tablesae/br2017.htm,ok,380,380
2017,8,Jun 17,Vasco da Gama/RJ,Avaí/SC,1,0,1 x 0,Vasco da Gama/RJ,RSSSF,https://rsssfbrasil.com/tablesae/br2017.htm,ok,380,380
2017,8,Jun 18,Coritiba/PR,Corinthians/SP,0,0,0 x 0,Empate,RSSSF,https://rsssfbrasil.com/tablesae/br2017.htm,ok,380,380
2017,8,Jun 18,Bahia/BA,Palmeiras/SP,2,4,2 x 4,Palmeiras/SP,RSSSF,https://rsssfbrasil.com/tablesae/br2017.htm,ok,380,380
2017,8,Jun 18,Fluminense/RJ,Flamengo/RJ,2,2,2 x 2,Empate,RSSSF,https://rsssfbrasil.com/tablesae/br2017.htm,ok,380,380
2017,8,Jun 18,Chapecoense/SC,Botafogo/RJ,0,2,0 x 2,Botafogo/RJ,RSSSF,https://rsssfbrasil.com/tablesae/br2017.htm,ok,380,380
2017,8,Jun 18,São Paulo/SP,Atlético/MG,1,2,1 x 2,Atlético/MG,RSSSF,https://rsssfbrasil.com/tablesae/br2017.htm,ok,380,380
2017,8,Jun 18,Sport/PE,Vitória/BA,1,3,1 x 3,Vitória/BA,RSSSF,https://rsssfbrasil.com/tablesae/br2017.htm,ok,380,380
2017,8,Jun 19,Cruzeiro/MG,Grêmio/RS,3,3,3 x 3,Empate,RSSSF,https://rsssfbrasil.com/tablesae/br2017.htm,ok,380,380
2017,9,Jun 21,Botafogo/RJ,Vasco da Gama/RJ,3,1,3 x 1,Botafogo/RJ,RSSSF,https://rsssfbrasil.com/tablesae/br2017.htm,ok,380,380
2017,9,Jun 21,Palmeiras/SP,Atlético/GO,1,0,1 x 0,Palmeiras/SP,RSSSF,https://rsssfbrasil.com/tablesae/br2017.htm,ok,380,380
2017,9,Jun 21,Vitória/BA,Santos/SP,0,2,0 x 2,Santos/SP,RSSSF,https://rsssfbrasil.com/tablesae/br2017.htm,ok,380,380
2017,9,Jun 21,Avaí/SC,Fluminense/RJ,0,3,0 x 3,Fluminense/RJ,RSSSF,https://rsssfbrasil.com/tablesae/br2017.htm,ok,380,380
2017,9,Jun 21,Atlético/MG,Sport/PE,2,2,2 x 2,Empate,RSSSF,https://rsssfbrasil.com/tablesae/br2017.htm,ok,380,380
2017,9,Jun 21,Atlético/PR,São Paulo/SP,1,0,1 x 0,Atlético/PR,RSSSF,https://rsssfbrasil.com/tablesae/br2017.htm,ok,380,380
2017,9,Jun 22,Flamengo/RJ,Chapecoense/SC,5,1,5 x 1,Flamengo/RJ,RSSSF,https://rsssfbrasil.com/tablesae/br2017.htm,ok,380,380
2017,9,Jun 22,Grêmio/RS,Coritiba/PR,2,0,2 x 0,Grêmio/RS,RSSSF,https://rsssfbrasil.com/tablesae/br2017.htm,ok,380,380
2017,9,Jun 22,Ponte Preta/SP,Cruzeiro/MG,1,0,1 x 0,Ponte Preta/SP,RSSSF,https://rsssfbrasil.com/tablesae/br2017.htm,ok,380,380
2017,9,Jun 22,Corinthians/SP,Bahia/BA,3,0,3 x 0,Corinthians/SP,RSSSF,https://rsssfbrasil.com/tablesae/br2017.htm,ok,380,380
2017,10,Jun 24,Santos/SP,Sport/PE,0,1,0 x 1,Sport/PE,RSSSF,https://rsssfbrasil.com/tablesae/br2017.htm,ok,380,380
2017,10,Jun 25,Vasco da Gama/RJ,Atlético/GO,1,0,1 x 0,Vasco da Gama/RJ,RSSSF,https://rsssfbrasil.com/tablesae/br2017.htm,ok,380,380
2017,10,Jun 25,São Paulo/SP,Fluminense/RJ,1,1,1 x 1,Empate,RSSSF,https://rsssfbrasil.com/tablesae/br2017.htm,ok,380,380
2017,10,Jun 25,Cruzeiro/MG,Coritiba/PR,2,0,2 x 0,Cruzeiro/MG,RSSSF,https://rsssfbrasil.com/tablesae/br2017.htm,ok,380,380
2017,10,Jun 25,Atlético/PR,Vitória/BA,4,1,4 x 1,Atlético/PR,RSSSF,https://rsssfbrasil.com/tablesae/br2017.htm,ok,380,380
2017,10,Jun 25,Grêmio/RS,Corinthians/SP,0,1,0 x 1,Corinthians/SP,RSSSF,https://rsssfbrasil.com/tablesae/br2017.htm,ok,380,380
2017,10,Jun 25,Ponte Preta/SP,Palmeiras/SP,1,2,1 x 2,Palmeiras/SP,RSSSF,https://rsssfbrasil.com/tablesae/br2017.htm,ok,380,380
2017,10,Jun 25,Chapecoense/SC,Atlético/MG,0,1,0 x 1,Atlético/MG,RSSSF,https://rsssfbrasil.com/tablesae/br2017.htm,ok,380,380
2017,10,Jun 25,Bahia/BA,Flamengo/RJ,0,1,0 x 1,Flamengo/RJ,RSSSF,https://rsssfbrasil.com/tablesae/br2017.htm,ok,380,380
2017,10,Jun 26,Botafogo/RJ,Avaí/SC,0,2,0 x 2,Avaí/SC,RSSSF,https://rsssfbrasil.com/tablesae/br2017.htm,ok,380,380
2017,11,Jul 01,Palmeiras/SP,Grêmio/RS,1,0,1 x 0,Palmeiras/SP,RSSSF,https://rsssfbrasil.com/tablesae/br2017.htm,ok,380,380
2017,11,Jul 01,Atlético/GO,Santos/SP,1,1,1 x 1,Empate,RSSSF,https://rsssfbrasil.com/tablesae/br2017.htm,ok,380,380
2017,11,Jul 02,Flamengo/RJ,São Paulo/SP,2,0,2 x 0,Flamengo/RJ,RSSSF,https://rsssfbrasil.com/tablesae/br2017.htm,ok,380,380
2017,11,Jul 02,Corinthians/SP,Botafogo/RJ,1,0,1 x 0,Corinthians/SP,RSSSF,https://rsssfbrasil.com/tablesae/br2017.htm,ok,380,380
2017,11,Jul 02,Atlético/MG,Cruzeiro/MG,3,1,3 x 1,Atlético/MG,RSSSF,https://rsssfbrasil.com/tablesae/br2017.htm,ok,380,380
2017,11,Jul 02,Sport/PE,Atlético/PR,1,0,1 x 0,Sport/PE,RSSSF,https://rsssfbrasil.com/tablesae/br2017.htm,ok,380,380
2017,11,Jul 02,Vitória/BA,Bahia/BA,0,0,0 x 0,Empate,RSSSF,https://rsssfbrasil.com/tablesae/br2017.htm,ok,380,380
2017,11,Jul 02,Avaí/SC,Ponte Preta/SP,0,0,0 x 0,Empate,RSSSF,https://rsssfbrasil.com/tablesae/br2017.htm,ok,380,380
2017,11,Jul 02,Coritiba/PR,Vasco da Gama/RJ,2,2,2 x 2,Empate,RSSSF,https://rsssfbrasil.com/tablesae/br2017.htm,ok,380,380
2017,11,Jul 03,Fluminense/RJ,Chapecoense/SC,3,3,3 x 3,Empate,RSSSF,https://rsssfbrasil.com/tablesae/br2017.htm,ok,380,380
2017,12,Jul 08,Atlético/GO,Vitória/BA,1,2,1 x 2,Vitória/BA,RSSSF,https://rsssfbrasil.com/tablesae/br2017.htm,ok,380,380
2017,12,Jul 08,Vasco da Gama/RJ,Flamengo/RJ,0,1,0 x 1,Flamengo/RJ,RSSSF,https://rsssfbrasil.com/tablesae/br2017.htm,ok,380,380
2017,12,Jul 08,Corinthians/SP,Ponte Preta/SP,2,0,2 x 0,Corinthians/SP,RSSSF,https://rsssfbrasil.com/tablesae/br2017.htm,ok,380,380
2017,12,Jul 09,Chapecoense/SC,Atlético/PR,1,1,1 x 1,Empate,RSSSF,https://rsssfbrasil.com/tablesae/br2017.htm,ok,380,380
2017,12,Jul 09,Cruzeiro/MG,Palmeiras/SP,3,1,3 x 1,Cruzeiro/MG,RSSSF,https://rsssfbrasil.com/tablesae/br2017.htm,ok,380,380
2017,12,Jul 09,Bahia/BA,Fluminense/RJ,1,1,1 x 1,Empate,RSSSF,https://rsssfbrasil.com/tablesae/br2017.htm,ok,380,380
2017,12,Jul 09,Santos/SP,São Paulo/SP,3,2,3 x 2,Santos/SP,RSSSF,https://rsssfbrasil.com/tablesae/br2017.htm,ok,380,380
2017,12,Jul 09,Grêmio/RS,Avaí/SC,0,2,0 x 2,Avaí/SC,RSSSF,https://rsssfbrasil.com/tablesae/br2017.htm,ok,380,380
2017,12,Jul 09,Botafogo/RJ,Atlético/MG,1,1,1 x 1,Empate,RSSSF,https://rsssfbrasil.com/tablesae/br2017.htm,ok,380,380
2017,12,Jul 10,Coritiba/PR,Sport/PE,0,3,0 x 3,Sport/PE,RSSSF,https://rsssfbrasil.com/tablesae/br2017.htm,ok,380,380
2017,13,Jul 12,Fluminense/RJ,Botafogo/RJ,0,1,0 x 1,Botafogo/RJ,RSSSF,https://rsssfbrasil.com/tablesae/br2017.htm,ok,380,380
2017,13,Jul 12,Atlético/MG,Santos/SP,0,1,0 x 1,Santos/SP,RSSSF,https://rsssfbrasil.com/tablesae/br2017.htm,ok,380,380
2017,13,Jul 12,Ponte Preta/SP,Bahia/BA,0,3,0 x 3,Bahia/BA,RSSSF,https://rsssfbrasil.com/tablesae/br2017.htm,ok,380,380
2017,13,Jul 12,Atlético/PR,Cruzeiro/MG,0,2,0 x 2,Cruzeiro/MG,RSSSF,https://rsssfbrasil.com/tablesae/br2017.htm,ok,380,380
2017,13,Jul 12,Palmeiras/SP,Corinthians/SP,0,2,0 x 2,Corinthians/SP,RSSSF,https://rsssfbrasil.com/tablesae/br2017.htm,ok,380,380
2017,13,Jul 12,Vitória/BA,Vasco da Gama/RJ,1,4,1 x 4,Vasco da Gama/RJ,RSSSF,https://rsssfbrasil.com/tablesae/br2017.htm,ok,380,380
2017,13,Jul 13,Avaí/SC,Coritiba/PR,1,4,1 x 4,Coritiba/PR,RSSSF,https://rsssfbrasil.com/tablesae/br2017.htm,ok,380,380
2017,13,Jul 13,Flamengo/RJ,Grêmio/RS,0,1,0 x 1,Grêmio/RS,RSSSF,https://rsssfbrasil.com/tablesae/br2017.htm,ok,380,380
2017,13,Jul 13,São Paulo/SP,Atlético/GO,2,2,2 x 2,Empate,RSSSF,https://rsssfbrasil.com/tablesae/br2017.htm,ok,380,380
2017,13,Jul 13,Sport/PE,Chapecoense/SC,3,0,3 x 0,Sport/PE,RSSSF,https://rsssfbrasil.com/tablesae/br2017.htm,ok,380,380
2017,14,Jul 15,Corinthians/SP,Atlético/PR,2,2,2 x 2,Empate,RSSSF,https://rsssfbrasil.com/tablesae/br2017.htm,ok,380,380
2017,14,Jul 16,Palmeiras/SP,Vitória/BA,4,2,4 x 2,Palmeiras/SP,RSSSF,https://rsssfbrasil.com/tablesae/br2017.htm,ok,380,380
2017,14,Jul 16,Chapecoense/SC,São Paulo/SP,2,0,2 x 0,Chapecoense/SC,RSSSF,https://rsssfbrasil.com/tablesae/br2017.htm,ok,380,380
2017,14,Jul 16,Cruzeiro/MG,Flamengo/RJ,1,1,1 x 1,Empate,RSSSF,https://rsssfbrasil.com/tablesae/br2017.htm,ok,380,380
2017,14,Jul 16,Grêmio/RS,Ponte Preta/SP,3,1,3 x 1,Grêmio/RS,RSSSF,https://rsssfbrasil.com/tablesae/br2017.htm,ok,380,380
2017,14,Jul 16,Vasco da Gama/RJ,Santos/SP,0,0,0 x 0,Empate,RSSSF,https://rsssfbrasil.com/tablesae/br2017.htm,ok,380,380
2017,14,Jul 16,Atlético/GO,Atlético/MG,1,2,1 x 2,Atlético/MG,RSSSF,https://rsssfbrasil.com/tablesae/br2017.htm,ok,380,380
2017,14,Jul 16,Bahia/BA,Avaí/SC,1,1,1 x 1,Empate,RSSSF,https://rsssfbrasil.com/tablesae/br2017.htm,ok,380,380
2017,14,Jul 16,Coritiba/PR,Fluminense/RJ,1,2,1 x 2,Fluminense/RJ,RSSSF,https://rsssfbrasil.com/tablesae/br2017.htm,ok,380,380
2017,14,Jul 17,Botafogo/RJ,Sport/PE,2,1,2 x 1,Botafogo/RJ,RSSSF,https://rsssfbrasil.com/tablesae/br2017.htm,ok,380,380
2017,15,Jul 19,Santos/SP,Chapecoense/SC,1,0,1 x 0,Santos/SP,RSSSF,https://rsssfbrasil.com/tablesae/br2017.htm,ok,380,380
2017,15,Jul 19,Ponte Preta/SP,Coritiba/PR,4,0,4 x 0,Ponte Preta/SP,RSSSF,https://rsssfbrasil.com/tablesae/br2017.htm,ok,380,380
2017,15,Jul 19,Avaí/SC,Corinthians/SP,0,0,0 x 0,Empate,RSSSF,https://rsssfbrasil.com/tablesae/br2017.htm,ok,380,380
2017,15,Jul 19,Vitória/BA,Grêmio/RS,1,3,1 x 3,Grêmio/RS,RSSSF,https://rsssfbrasil.com/tablesae/br2017.htm,ok,380,380
2017,15,Jul 19,Flamengo/RJ,Palmeiras/SP,2,2,2 x 2,Empate,RSSSF,https://rsssfbrasil.com/tablesae/br2017.htm,ok,380,380
2017,15,Jul 19,São Paulo/SP,Vasco da Gama/RJ,1,0,1 x 0,São Paulo/SP,RSSSF,https://rsssfbrasil.com/tablesae/br2017.htm,ok,380,380
2017,15,Jul 19,Atlético/MG,Bahia/BA,0,2,0 x 2,Bahia/BA,RSSSF,https://rsssfbrasil.com/tablesae/br2017.htm,ok,380,380
2017,15,Jul 20,Sport/PE,Atlético/GO,4,0,4 x 0,Sport/PE,RSSSF,https://rsssfbrasil.com/tablesae/br2017.htm,ok,380,380
2017,15,Jul 20,Atlético/PR,Botafogo/RJ,0,0,0 x 0,Empate,RSSSF,https://rsssfbrasil.com/tablesae/br2017.htm,ok,380,380
2017,15,Jul 20,Fluminense/RJ,Cruzeiro/MG,1,1,1 x 1,Empate,RSSSF,https://rsssfbrasil.com/tablesae/br2017.htm,ok,380,380
2017,16,Jul 22,Vitória/BA,Chapecoense/SC,1,2,1 x 2,Chapecoense/SC,RSSSF,https://rsssfbrasil.com/tablesae/br2017.htm,ok,380,380
2017,16,Jul 22,Flamengo/RJ,Coritiba/PR,2,1,2 x 1,Flamengo/RJ,RSSSF,https://rsssfbrasil.com/tablesae/br2017.htm,ok,380,380
2017,16,Jul 23,Santos/SP,Bahia/BA,3,0,3 x 0,Santos/SP,RSSSF,https://rsssfbrasil.com/tablesae/br2017.htm,ok,380,380
2017,16,Jul 23,Avaí/SC,Cruzeiro/MG,1,0,1 x 0,Avaí/SC,RSSSF,https://rsssfbrasil.com/tablesae/br2017.htm,ok,380,380
2017,16,Jul 23,Fluminense/RJ,Corinthians/SP,0,1,0 x 1,Corinthians/SP,RSSSF,https://rsssfbrasil.com/tablesae/br2017.htm,ok,380,380
2017,16,Jul 23,Sport/PE,Palmeiras/SP,0,2,0 x 2,Palmeiras/SP,RSSSF,https://rsssfbrasil.com/tablesae/br2017.htm,ok,380,380
2017,16,Jul 23,Atlético/GO,Botafogo/RJ,1,1,1 x 1,Empate,RSSSF,https://rsssfbrasil.com/tablesae/br2017.htm,ok,380,380
2017,16,Jul 23,Atlético/MG,Vasco da Gama/RJ,1,2,1 x 2,Vasco da Gama/RJ,RSSSF,https://rsssfbrasil.com/tablesae/br2017.htm,ok,380,380
2017,16,Jul 23,Atlético/PR,Ponte Preta/SP,0,2,0 x 2,Ponte Preta/SP,RSSSF,https://rsssfbrasil.com/tablesae/br2017.htm,ok,380,380
2017,16,Jul 24,São Paulo/SP,Grêmio/RS,1,1,1 x 1,Empate,RSSSF,https://rsssfbrasil.com/tablesae/br2017.htm,ok,380,380
2017,17,Jul 29,Botafogo/RJ,São Paulo/SP,3,4,3 x 4,São Paulo/SP,RSSSF,https://rsssfbrasil.com/tablesae/br2017.htm,ok,380,380
2017,17,Jul 29,Palmeiras/SP,Avaí/SC,2,0,2 x 0,Palmeiras/SP,RSSSF,https://rsssfbrasil.com/tablesae/br2017.htm,ok,380,380
2017,17,Jul 30,Chapecoense/SC,Atlético/GO,1,2,1 x 2,Atlético/GO,RSSSF,https://rsssfbrasil.com/tablesae/br2017.htm,ok,380,380
2017,17,Jul 30,Corinthians/SP,Flamengo/RJ,1,1,1 x 1,Empate,RSSSF,https://rsssfbrasil.com/tablesae/br2017.htm,ok,380,380
2017,17,Jul 30,Bahia/BA,Sport/PE,1,3,1 x 3,Sport/PE,RSSSF,https://rsssfbrasil.com/tablesae/br2017.htm,ok,380,380
2017,17,Jul 30,Coritiba/PR,Atlético/MG,0,2,0 x 2,Atlético/MG,RSSSF,https://rsssfbrasil.com/tablesae/br2017.htm,ok,380,380
2017,17,Jul 30,Cruzeiro/MG,Vitória/BA,0,0,0 x 0,Empate,RSSSF,https://rsssfbrasil.com/tablesae/br2017.htm,ok,380,380
2017,17,Jul 30,Grêmio/RS,Santos/SP,1,1,1 x 1,Empate,RSSSF,https://rsssfbrasil.com/tablesae/br2017.htm,ok,380,380
2017,17,Jul 31,Vasco da Gama/RJ,Atlético/PR,0,1,0 x 1,Atlético/PR,RSSSF,https://rsssfbrasil.com/tablesae/br2017.htm,ok,380,380
2017,18,Aug 02,Vitória/BA,Ponte Preta/SP,3,1,3 x 1,Vitória/BA,RSSSF,https://rsssfbrasil.com/tablesae/br2017.htm,ok,380,380
2017,18,Aug 02,Atlético/MG,Corinthians/SP,0,2,0 x 2,Corinthians/SP,RSSSF,https://rsssfbrasil.com/tablesae/br2017.htm,ok,380,380
2017,18,Aug 02,Sport/PE,Fluminense/RJ,2,2,2 x 2,Empate,RSSSF,https://rsssfbrasil.com/tablesae/br2017.htm,ok,380,380
2017,18,Aug 02,Chapecoense/SC,Bahia/BA,1,1,1 x 1,Empate,RSSSF,https://rsssfbrasil.com/tablesae/br2017.htm,ok,380,380
2017,18,Aug 02,Botafogo/RJ,Palmeiras/SP,1,2,1 x 2,Palmeiras/SP,RSSSF,https://rsssfbrasil.com/tablesae/br2017.htm,ok,380,380
2017,18,Aug 02,Santos/SP,Flamengo/RJ,3,2,3 x 2,Santos/SP,RSSSF,https://rsssfbrasil.com/tablesae/br2017.htm,ok,380,380
2017,18,Aug 02,Atlético/GO,Grêmio/RS,0,1,0 x 1,Grêmio/RS,RSSSF,https://rsssfbrasil.com/tablesae/br2017.htm,ok,380,380
2017,18,Aug 03,Atlético/PR,Avaí/SC,5,0,5 x 0,Atlético/PR,RSSSF,https://rsssfbrasil.com/tablesae/br2017.htm,ok,380,380
2017,18,Aug 03,Vasco da Gama/RJ,Cruzeiro/MG,0,3,0 x 3,Cruzeiro/MG,RSSSF,https://rsssfbrasil.com/tablesae/br2017.htm,ok,380,380
2017,18,Aug 03,São Paulo/SP,Coritiba/PR,1,2,1 x 2,Coritiba/PR,RSSSF,https://rsssfbrasil.com/tablesae/br2017.htm,ok,380,380
2017,19,Aug 05,Fluminense/RJ,Atlético/GO,3,1,3 x 1,Fluminense/RJ,RSSSF,https://rsssfbrasil.com/tablesae/br2017.htm,ok,380,380
2017,19,Aug 05,Corinthians/SP,Sport/PE,3,1,3 x 1,Corinthians/SP,RSSSF,https://rsssfbrasil.com/tablesae/br2017.htm,ok,380,380
