ano,posicao,time,pts,jogos,vitorias,empates,derrotas,gols_pro,gols_contra,saldo_gols,cartoes_amarelos,cartoes_vermelhos,aproveitamento,ingressos,publico_pagante,renda_bruta,renda_liquida,fonte_financeira,fonte,fonte_url,status_coleta
2003,1,Cruzeiro,100,46,31,7,8,102,47,55,0.0,0.0,72.5,0.0,0.0,0.0,0.0,Sr.Goool,RSSSF,https://rsssfbrasil.com/tablesae/br2003.htm,ok
2003,2,Santos,87,46,25,12,9,93,60,33,0.0,0.0,63.0,0.0,0.0,0.0,0.0,Sr.Goool,RSSSF,https://rsssfbrasil.com/tablesae/br2003.htm,ok
2003,3,São Paulo,78,46,22,12,12,81,67,14,0.0,0.0,56.5,0.0,0.0,0.0,0.0,Sr.Goool,RSSSF,https://rsssfbrasil.com/tablesae/br2003.htm,ok
2003,4,São Caetano,74,46,19,14,13,53,37,16,0.0,0.0,51.4,0.0,0.0,0.0,0.0,Sr.Goool,RSSSF,https://rsssfbrasil.com/tablesae/br2003.htm,ok
2003,5,Coritiba,73,46,21,10,15,67,58,9,0.0,0.0,52.9,0.0,0.0,0.0,0.0,Sr.Goool,RSSSF,https://rsssfbrasil.com/tablesae/br2003.htm,ok
2003,6,Internacional,72,46,20,10,16,59,57,2,0.0,0.0,50.7,0.0,0.0,0.0,0.0,Sr.Goool,RSSSF,https://rsssfbrasil.com/tablesae/br2003.htm,ok
2003,7,Atlético Mineiro,72,46,19,15,12,76,62,14,0.0,0.0,52.2,0.0,0.0,0.0,0.0,Sr.Goool,RSSSF,https://rsssfbrasil.com/tablesae/br2003.htm,ok
2003,8,Flamengo,66,46,18,12,16,66,73,-7,0.0,0.0,47.8,0.0,0.0,0.0,0.0,Sr.Goool,RSSSF,https://rsssfbrasil.com/tablesae/br2003.htm,ok
2003,9,Goiás,65,46,18,11,17,78,63,15,0.0,0.0,47.1,0.0,0.0,0.0,0.0,Sr.Goool,RSSSF,https://rsssfbrasil.com/tablesae/br2003.htm,ok
2003,10,Paraná,65,46,18,11,17,85,75,10,0.0,0.0,47.1,0.0,0.0,0.0,0.0,Sr.Goool,RSSSF,https://rsssfbrasil.com/tablesae/br2003.htm,ok
2003,11,Figueirense,65,46,17,14,15,62,54,8,0.0,0.0,47.1,0.0,0.0,0.0,0.0,Sr.Goool,RSSSF,https://rsssfbrasil.com/tablesae/br2003.htm,ok
2003,12,Athletico Paranaense,61,46,17,10,19,67,72,-5,0.0,0.0,44.2,0.0,0.0,0.0,0.0,Sr.Goool,RSSSF,https://rsssfbrasil.com/tablesae/br2003.htm,ok
2003,13,Guarani,61,46,17,10,19,64,72,-8,0.0,0.0,44.2,0.0,0.0,0.0,0.0,Sr.Goool,RSSSF,https://rsssfbrasil.com/tablesae/br2003.htm,ok
2003,14,Criciúma,60,46,17,9,20,57,69,-12,0.0,0.0,43.5,0.0,0.0,0.0,0.0,Sr.Goool,RSSSF,https://rsssfbrasil.com/tablesae/br2003.htm,ok
2003,15,Corinthians,59,46,15,12,19,61,63,-2,0.0,0.0,41.3,0.0,0.0,0.0,0.0,Sr.Goool,RSSSF,https://rsssfbrasil.com/tablesae/br2003.htm,ok
2003,16,Vitória,56,46,15,11,20,50,64,-14,0.0,0.0,40.6,0.0,0.0,0.0,0.0,Sr.Goool,RSSSF,https://rsssfbrasil.com/tablesae/br2003.htm,ok
2003,17,Vasco da Gama,54,46,13,15,18,57,69,-12,0.0,0.0,39.1,0.0,0.0,0.0,0.0,Sr.Goool,RSSSF,https://rsssfbrasil.com/tablesae/br2003.htm,ok
2003,18,Juventude,53,46,12,14,20,55,70,-15,0.0,0.0,36.2,0.0,0.0,0.0,0.0,Sr.Goool,RSSSF,https://rsssfbrasil.com/tablesae/br2003.htm,ok
2003,19,Fluminense,52,46,13,11,22,52,77,-25,0.0,0.0,36.2,0.0,0.0,0.0,0.0,Sr.Goool,RSSSF,https://rsssfbrasil.com/tablesae/br2003.htm,ok
2003,20,Grêmio,50,46,13,11,22,54,68,-14,0.0,0.0,36.2,0.0,0.0,0.0,0.0,Sr.Goool,RSSSF,https://rsssfbrasil.com/tablesae/br2003.htm,ok
2003,21,Ponte Preta,50,46,11,18,17,63,73,-10,0.0,0.0,37.0,0.0,0.0,0.0,0.0,Sr.Goool,RSSSF,https://rsssfbrasil.com/tablesae/br2003.htm,ok
2003,22,Paysandu,49,46,15,12,19,74,77,-3,0.0,0.0,41.3,0.0,0.0,0.0,0.0,Sr.Goool,RSSSF,https://rsssfbrasil.com/tablesae/br2003.htm,ok
2003,23,Fortaleza,49,46,12,13,21,58,74,-16,0.0,0.0,35.5,0.0,0.0,0.0,0.0,Sr.Goool,RSSSF,https://rsssfbrasil.com/tablesae/br2003.htm,ok
2003,24,Bahia,46,46,12,10,24,59,92,-33,0.0,0.0,33.3,0.0,0.0,0.0,0.0,Sr.Goool,RSSSF,https://rsssfbrasil.com/tablesae/br2003.htm,ok
2004,1,Santos,89,46,27,8,11,103,58,45,0.0,0.0,64.5,0.0,0.0,0.0,0.0,Sr.Goool,RSSSF,https://rsssfbrasil.com/tablesae/br2004.htm,ok
2004,2,Athletico Paranaense,86,46,25,11,10,93,56,37,0.0,0.0,62.3,0.0,0.0,0.0,0.0,Sr.Goool,RSSSF,https://rsssfbrasil.com/tablesae/br2004.htm,ok
2004,3,São Paulo,82,46,24,10,12,78,43,35,0.0,0.0,59.4,0.0,0.0,0.0,0.0,Sr.Goool,RSSSF,https://rsssfbrasil.com/tablesae/br2004.htm,ok
2004,4,Palmeiras,79,46,22,13,11,72,47,25,0.0,0.0,57.2,0.0,0.0,0.0,0.0,Sr.Goool,RSSSF,https://rsssfbrasil.com/tablesae/br2004.htm,ok
2004,5,Corinthians,74,46,20,14,12,54,54,0,0.0,0.0,53.6,0.0,0.0,0.0,0.0,Sr.Goool,RSSSF,https://rsssfbrasil.com/tablesae/br2004.htm,ok
2004,6,Goiás,72,46,21,9,16,81,68,13,0.0,0.0,52.2,0.0,0.0,0.0,0.0,Sr.Goool,RSSSF,https://rsssfbrasil.com/tablesae/br2004.htm,ok
2004,7,Juventude,70,46,20,10,16,60,66,-6,0.0,0.0,50.7,0.0,0.0,0.0,0.0,Sr.Goool,RSSSF,https://rsssfbrasil.com/tablesae/br2004.htm,ok
2004,8,Internacional,67,46,20,7,19,66,59,7,0.0,0.0,48.6,0.0,0.0,0.0,0.0,Sr.Goool,RSSSF,https://rsssfbrasil.com/tablesae/br2004.htm,ok
2004,9,Fluminense,67,46,18,13,15,65,68,-3,0.0,0.0,48.6,0.0,0.0,0.0,0.0,Sr.Goool,RSSSF,https://rsssfbrasil.com/tablesae/br2004.htm,ok
2004,10,Ponte Preta,64,46,19,7,20,43,73,-30,0.0,0.0,46.4,0.0,0.0,0.0,0.0,Sr.Goool,RSSSF,https://rsssfbrasil.com/tablesae/br2004.htm,ok
2004,11,Figueirense,63,45,17,12,17,57,59,-2,0.0,0.0,45.7,0.0,0.0,0.0,0.0,Sr.Goool,RSSSF,https://rsssfbrasil.com/tablesae/br2004.htm,ok
2004,12,Coritiba,62,46,15,17,14,53,48,5,0.0,0.0,44.9,0.0,0.0,0.0,0.0,Sr.Goool,RSSSF,https://rsssfbrasil.com/tablesae/br2004.htm,ok
2004,13,Cruzeiro,56,46,16,8,22,69,81,-12,0.0,0.0,40.6,0.0,0.0,0.0,0.0,Sr.Goool,RSSSF,https://rsssfbrasil.com/tablesae/br2004.htm,ok
2004,14,Paysandu,56,46,14,14,18,56,76,-20,0.0,0.0,40.6,0.0,0.0,0.0,0.0,Sr.Goool,RSSSF,https://rsssfbrasil.com/tablesae/br2004.htm,ok
2004,15,Paraná,54,46,15,9,22,52,73,-21,0.0,0.0,39.1,0.0,0.0,0.0,0.0,Sr.Goool,RSSSF,https://rsssfbrasil.com/tablesae/br2004.htm,ok
2004,16,Vasco da Gama,54,46,14,12,20,64,68,-4,0.0,0.0,39.1,0.0,0.0,0.0,0.0,Sr.Goool,RSSSF,https://rsssfbrasil.com/tablesae/br2004.htm,ok
2004,17,Flamengo,54,46,13,15,18,51,53,-2,0.0,0.0,39.1,0.0,0.0,0.0,0.0,Sr.Goool,RSSSF,https://rsssfbrasil.com/tablesae/br2004.htm,ok
2004,18,São Caetano,53,46,23,8,15,65,49,16,0.0,0.0,55.8,0.0,0.0,0.0,0.0,Sr.Goool,RSSSF,https://rsssfbrasil.com/tablesae/br2004.htm,ok
2004,19,Atlético Mineiro,53,46,12,17,17,60,66,-6,0.0,0.0,38.4,0.0,0.0,0.0,0.0,Sr.Goool,RSSSF,https://rsssfbrasil.com/tablesae/br2004.htm,ok
2004,20,Botafogo,51,46,11,18,17,62,71,-9,0.0,0.0,37.0,0.0,0.0,0.0,0.0,Sr.Goool,RSSSF,https://rsssfbrasil.com/tablesae/br2004.htm,ok
2004,21,Criciúma,50,46,13,11,22,61,78,-17,0.0,0.0,36.2,0.0,0.0,0.0,0.0,Sr.Goool,RSSSF,https://rsssfbrasil.com/tablesae/br2004.htm,ok
2004,22,Guarani,49,46,11,16,19,43,55,-12,0.0,0.0,35.5,0.0,0.0,0.0,0.0,Sr.Goool,RSSSF,https://rsssfbrasil.com/tablesae/br2004.htm,ok
2004,23,Vitória,48,46,13,9,24,68,87,-19,0.0,0.0,34.8,0.0,0.0,0.0,0.0,Sr.Goool,RSSSF,https://rsssfbrasil.com/tablesae/br2004.htm,ok
2004,24,Grêmio,39,46,9,12,25,60,80,-20,0.0,0.0,28.3,0.0,0.0,0.0,0.0,Sr.Goool,RSSSF,https://rsssfbrasil.com/tablesae/br2004.htm,ok
2005,1,Corinthians,81,42,24,9,9,87,59,28,0.0,0.0,64.3,0.0,0.0,0.0,0.0,Sr.Goool,RSSSF,https://rsssfbrasil.com/tablesae/br2005.htm,divergente
2005,2,Internacional,78,42,23,9,10,72,49,23,0.0,0.0,61.9,0.0,0.0,0.0,0.0,Sr.Goool,RSSSF,https://rsssfbrasil.com/tablesae/br2005.htm,divergente
2005,3,Goiás,74,42,22,8,12,68,51,17,0.0,0.0,58.7,0.0,0.0,0.0,0.0,Sr.Goool,RSSSF,https://rsssfbrasil.com/tablesae/br2005.htm,divergente
2005,4,Palmeiras,70,42,20,10,12,81,65,16,0.0,0.0,55.6,0.0,0.0,0.0,0.0,Sr.Goool,RSSSF,https://rsssfbrasil.com/tablesae/br2005.htm,divergente
2005,5,Fluminense,68,42,19,11,12,79,70,9,0.0,0.0,54.0,0.0,0.0,0.0,0.0,Sr.Goool,RSSSF,https://rsssfbrasil.com/tablesae/br2005.htm,divergente
2005,6,Athletico Paranaense,61,42,18,7,17,76,67,9,0.0,0.0,48.4,0.0,0.0,0.0,0.0,Sr.Goool,RSSSF,https://rsssfbrasil.com/tablesae/br2005.htm,divergente
2005,7,Paraná,61,42,17,10,15,59,51,8,0.0,0.0,48.4,0.0,0.0,0.0,0.0,Sr.Goool,RSSSF,https://rsssfbrasil.com/tablesae/br2005.htm,divergente
2005,8,Cruzeiro,60,42,17,9,16,73,72,1,0.0,0.0,47.6,0.0,0.0,0.0,0.0,Sr.Goool,RSSSF,https://rsssfbrasil.com/tablesae/br2005.htm,divergente
2005,9,Botafogo,59,42,17,8,17,57,56,1,0.0,0.0,46.8,0.0,0.0,0.0,0.0,Sr.Goool,RSSSF,https://rsssfbrasil.com/tablesae/br2005.htm,divergente
2005,10,Santos,59,42,16,11,15,68,71,-3,0.0,0.0,46.8,0.0,0.0,0.0,0.0,Sr.Goool,RSSSF,https://rsssfbrasil.com/tablesae/br2005.htm,divergente
2005,11,São Paulo,58,42,16,10,16,77,67,10,0.0,0.0,46.0,0.0,0.0,0.0,0.0,Sr.Goool,RSSSF,https://rsssfbrasil.com/tablesae/br2005.htm,divergente
2005,12,Vasco da Gama,56,42,15,11,16,74,84,-10,0.0,0.0,44.4,0.0,0.0,0.0,0.0,Sr.Goool,RSSSF,https://rsssfbrasil.com/tablesae/br2005.htm,divergente
2005,13,Fortaleza,55,42,16,7,19,58,64,-6,0.0,0.0,43.7,0.0,0.0,0.0,0.0,Sr.Goool,RSSSF,https://rsssfbrasil.com/tablesae/br2005.htm,divergente
