ano,rodada,data,hora,local,mandante,visitante,gols_mandante,gols_visitante,resultado,vencedor,publico_a_venda,publico_devolvido,publico_vendido,arrecadacao_bruta,renda_mandante,renda_visitante,financeiro_status,publico_informado,cartoes_amarelos_mandante,cartoes_vermelhos_mandante,cartoes_amarelos_visitante,cartoes_vermelhos_visitante,id_tabela_srgoool,tem_publico,tem_arrecadacao,tem_financeiro,sumula_url,boletim_financeiro_url,relatorio_jogo_url,fonte_esportiva,fonte_financeira,fonte_url,status_coleta
2022,37,09/11/2022,20:30,Arena Castelão - Fortaleza - CE,Fortaleza,Red Bull Bragantino,6,0,6 x 0,Fortaleza,38268.0,,38268.0,404954.0,86238.17,0.0,ok_srgoool,S,1.0,0.0,4.0,0.0,88501.0,True,True,True,https://conteudo.cbf.com.br/sumulas/2022/142367se.pdf,https://www.srgoool.com.br/plugin/2022/Brasileirao/Serie-A,https://conteudo.cbf.com.br/sumulas/2022/142367rdj.pdf,CBF,Sr.Goool,https://conteudo.cbf.com.br/sumulas/2022/142367b.pdf,ok
2022,37,09/11/2022,21:30,Alfredo Jaconi - Caxias do Sul - RS,Juventude,Flamengo,2,2,2 x 2,Empate,2582.0,,2582.0,103780.0,17627.13,0.0,ok_srgoool,S,7.0,0.0,3.0,0.0,88500.0,True,True,True,https://conteudo.cbf.com.br/sumulas/2022/142366se.pdf,https://www.srgoool.com.br/plugin/2022/Brasileirao/Serie-A,https://conteudo.cbf.com.br/sumulas/2022/142366rdj.pdf,CBF,Sr.Goool,https://conteudo.cbf.com.br/sumulas/2022/142366b.pdf,ok
2022,37,09/11/2022,21:30,Allianz Parque - Sao Paulo - SP,Palmeiras,América Mineiro,2,1,2 x 1,Palmeiras,28721.0,0.0,28721.0,185760.0,,,ok_total_janela,,,,,,,True,True,True,https://conteudo.cbf.com.br/sumulas/2022/142364se.pdf,https://conteudo.cbf.com.br/sumulas/2022/142364b.pdf,https://conteudo.cbf.com.br/sumulas/2022/142364rdj.pdf,CBF,CBF - Boletim Financeiro,https://conteudo.cbf.com.br/sumulas/2022/142364b.pdf,ok
2022,37,08/11/2022,21:30,Morumbi - Sao Paulo - SP,São Paulo,Internacional,0,1,0 x 1,Internacional,19692.0,0.0,19692.0,851853.0,449746.84,0.0,ok_srgoool,S,4.0,0.0,5.0,0.0,88497.0,True,True,True,https://conteudo.cbf.com.br/sumulas/2022/142363se.pdf,https://www.srgoool.com.br/plugin/2022/Brasileirao/Serie-A,https://conteudo.cbf.com.br/sumulas/2022/142363rdj.pdf,CBF,Sr.Goool,https://conteudo.cbf.com.br/sumulas/2022/142363b.pdf,ok
2022,38,13/11/2022,16:00,Independência - Belo Horizonte - MG,América Mineiro,Atlético Goianiense,1,1,1 x 1,Empate,,,,,,,totais_nao_encontrados,,,,,,,False,False,False,https://conteudo.cbf.com.br/sumulas/2022/142371se.pdf,https://conteudo.cbf.com.br/sumulas/2022/142371b.pdf,https://conteudo.cbf.com.br/sumulas/2022/142371rdj.pdf,CBF,CBF - Boletim Financeiro,https://conteudo.cbf.com.br/sumulas/2022/142371b.pdf,ok
2022,38,13/11/2022,16:00,Arena da Baixada - Curitiba - PR,Athletico Paranaense,Botafogo,3,0,3 x 0,Athletico Paranaense,19336.0,,19336.0,729410.0,309797.09,0.0,ok_srgoool,S,1.0,0.0,1.0,0.0,88494.0,True,True,True,https://conteudo.cbf.com.br/sumulas/2022/142380se.pdf,https://www.srgoool.com.br/plugin/2022/Brasileirao/Serie-A,https://conteudo.cbf.com.br/sumulas/2022/142380rdj.pdf,CBF,Sr.Goool,https://conteudo.cbf.com.br/sumulas/2022/142380b.pdf,ok
2022,38,13/11/2022,16:00,Arena Castelão - Fortaleza - CE,Ceará,Juventude,4,1,4 x 1,Ceará,,,,,,,totais_nao_encontrados,N,4.0,0.0,4.0,0.0,88491.0,False,False,False,https://conteudo.cbf.com.br/sumulas/2022/142377se.pdf,https://conteudo.cbf.com.br/sumulas/2022/142377b.pdf,https://conteudo.cbf.com.br/sumulas/2022/142377rdj.pdf,CBF,CBF - Boletim Financeiro,https://conteudo.cbf.com.br/sumulas/2022/142377b.pdf,ok
2022,38,13/11/2022,16:00,Neo Química Arena - Sao Paulo - SP,Corinthians,Atlético Mineiro,0,1,0 x 1,Atlético Mineiro,43414.0,,43414.0,2364497.5,1412281.03,0.0,ok_srgoool,S,3.0,0.0,6.0,0.0,88488.0,True,True,True,https://conteudo.cbf.com.br/sumulas/2022/142374se.pdf,https://www.srgoool.com.br/plugin/2022/Brasileirao/Serie-A,https://conteudo.cbf.com.br/sumulas/2022/142374rdj.pdf,CBF,Sr.Goool,https://conteudo.cbf.com.br/sumulas/2022/142374b.pdf,ok
2022,38,13/11/2022,16:00,Arena Pantanal - Cuiaba - MT,Cuiabá,Coritiba,2,1,2 x 1,Cuiabá,17709.0,,17709.0,165335.0,-114338.45,0.0,ok_srgoool,S,1.0,0.0,3.0,1.0,88493.0,True,True,True,https://conteudo.cbf.com.br/sumulas/2022/142379se.pdf,https://www.srgoool.com.br/plugin/2022/Brasileirao/Serie-A,https://conteudo.cbf.com.br/sumulas/2022/142379rdj.pdf,CBF,Sr.Goool,https://conteudo.cbf.com.br/sumulas/2022/142379b.pdf,ok
2022,38,12/11/2022,16:00,Maracanã - Rio de Janeiro - RJ,Flamengo,Avaí,1,2,1 x 2,Avaí,60877.0,,60064.0,2276626.5,1041831.24,0.0,ok_srgoool,S,0.0,0.0,1.0,0.0,88486.0,True,True,True,https://conteudo.cbf.com.br/sumulas/2022/142372se.pdf,https://www.srgoool.com.br/plugin/2022/Brasileirao/Serie-A,https://conteudo.cbf.com.br/sumulas/2022/142372rdj.pdf,CBF,Sr.Goool,https://conteudo.cbf.com.br/sumulas/2022/142372b.pdf,ok
2022,38,13/11/2022,16:00,Hailé Pinheiro - Goiania - GO,Goiás,São Paulo,0,4,0 x 4,São Paulo,12348.0,,12348.0,210030.0,120775.63,0.0,ok_srgoool,S,2.0,0.0,1.0,0.0,88492.0,True,True,True,https://conteudo.cbf.com.br/sumulas/2022/142378se.pdf,https://www.srgoool.com.br/plugin/2022/Brasileirao/Serie-A,https://conteudo.cbf.com.br/sumulas/2022/142378rdj.pdf,CBF,Sr.Goool,https://conteudo.cbf.com.br/sumulas/2022/142378b.pdf,ok
2022,38,13/11/2022,16:00,Beira-Rio - Porto Alegre - RS,Internacional,Palmeiras,3,0,3 x 0,Internacional,32999.0,,32999.0,1539228.0,1209706.59,0.0,ok_srgoool,S,2.0,0.0,3.0,0.0,88490.0,True,True,True,https://conteudo.cbf.com.br/sumulas/2022/142376se.pdf,https://www.srgoool.com.br/plugin/2022/Brasileirao/Serie-A,https://conteudo.cbf.com.br/sumulas/2022/142376rdj.pdf,CBF,Sr.Goool,https://conteudo.cbf.com.br/sumulas/2022/142376b.pdf,ok
2022,38,13/11/2022,16:00,Nabi Abi Chedid - Braganca Paulista - SP,Red Bull Bragantino,Fluminense,0,1,0 x 1,Fluminense,4706.0,,4706.0,157160.0,-95.5,0.0,ok_srgoool,S,3.0,0.0,2.0,1.0,88487.0,True,True,True,https://conteudo.cbf.com.br/sumulas/2022/142373se.pdf,https://www.srgoool.com.br/plugin/2022/Brasileirao/Serie-A,https://conteudo.cbf.com.br/sumulas/2022/142373rdj.pdf,CBF,Sr.Goool,https://conteudo.cbf.com.br/sumulas/2022/142373b.pdf,ok
2022,38,13/11/2022,16:00,Vila Belmiro - Santos - SP,Santos,Fortaleza,0,2,0 x 2,Fortaleza,11565.0,0.0,11565.0,588932.5,285959.22,0.0,ok_srgoool,S,1.0,0.0,3.0,0.0,88489.0,True,True,True,https://conteudo.cbf.com.br/sumulas/2022/142375se.pdf,https://www.srgoool.com.br/plugin/2022/Brasileirao/Serie-A,https://conteudo.cbf.com.br/sumulas/2022/142375rdj.pdf,CBF,Sr.Goool,https://conteudo.cbf.com.br/sumulas/2022/142375b.pdf,ok
2023,1,15/04/2023,16:00,Independência - Belo Horizonte - MG,América Mineiro,Fluminense,0,3,0 x 3,Fluminense,,,,,,,totais_nao_encontrados,,,,,,,False,False,False,https://conteudo.cbf.com.br/sumulas/2023/14210se.pdf,https://conteudo.cbf.com.br/sumulas/2023/14210b.pdf,https://conteudo.cbf.com.br/sumulas/2023/14210rdj.pdf,CBF,CBF - Boletim Financeiro,https://conteudo.cbf.com.br/sumulas/2023/14210b.pdf,ok
2023,1,15/04/2023,18:30,Arena da Baixada - Curitiba - PR,Athletico Paranaense,Goiás,2,0,2 x 0,Athletico Paranaense,14453.0,,14453.0,388575.0,-108038.98,0.0,ok_srgoool,S,3.0,0.0,3.0,0.0,111221.0,True,True,True,https://conteudo.cbf.com.br/sumulas/2023/1428se.pdf,https://www.srgoool.com.br/plugin/2023/Brasileirao/Serie-A,https://conteudo.cbf.com.br/sumulas/2023/1428rdj.pdf,CBF,Sr.Goool,https://conteudo.cbf.com.br/sumulas/2023/1428b.pdf,ok
2023,1,15/04/2023,21:00,Mineirão - Belo Horizonte - MG,Atlético Mineiro,Vasco da Gama,1,2,1 x 2,Vasco da Gama,31374.0,,31374.0,1121370.0,527715.64,0.0,ok_srgoool,S,6.0,0.0,5.0,1.0,111219.0,True,True,True,https://conteudo.cbf.com.br/sumulas/2023/1426se.pdf,https://www.srgoool.com.br/plugin/2023/Brasileirao/Serie-A,https://conteudo.cbf.com.br/sumulas/2023/1426rdj.pdf,CBF,Sr.Goool,https://conteudo.cbf.com.br/sumulas/2023/1426b.pdf,ok
2023,1,15/04/2023,18:30,Nilton Santos - Rio de Janeiro - RJ,Botafogo,São Paulo,2,1,2 x 1,Botafogo,12942.0,,10618.0,733920.0,-127991.65,0.0,ok_srgoool,S,3.0,0.0,2.0,0.0,111215.0,True,True,True,https://conteudo.cbf.com.br/sumulas/2023/1422se.pdf,https://www.srgoool.com.br/plugin/2023/Brasileirao/Serie-A,https://conteudo.cbf.com.br/sumulas/2023/1422rdj.pdf,CBF,Sr.Goool,https://conteudo.cbf.com.br/sumulas/2023/1422b.pdf,ok
2023,1,16/04/2023,16:00,Neo Química Arena - Sao Paulo - SP,Corinthians,Cruzeiro,2,1,2 x 1,Corinthians,41304.0,,41304.0,2681550.0,1710349.44,0.0,ok_srgoool,S,4.0,0.0,2.0,0.0,111217.0,True,True,True,https://conteudo.cbf.com.br/sumulas/2023/1424se.pdf,https://www.srgoool.com.br/plugin/2023/Brasileirao/Serie-A,https://conteudo.cbf.com.br/sumulas/2023/1424rdj.pdf,CBF,Sr.Goool,https://conteudo.cbf.com.br/sumulas/2023/1424b.pdf,ok
2023,1,16/04/2023,16:00,Maracanã - Rio de Janeiro - RJ,Flamengo,Coritiba,3,0,3 x 0,Flamengo,42324.0,,40649.0,2486755.0,975182.79,0.0,ok_srgoool,S,3.0,0.0,3.0,0.0,111214.0,True,True,True,https://conteudo.cbf.com.br/sumulas/2023/1421se.pdf,https://www.srgoool.com.br/plugin/2023/Brasileirao/Serie-A,https://conteudo.cbf.com.br/sumulas/2023/1421rdj.pdf,CBF,Sr.Goool,https://conteudo.cbf.com.br/sumulas/2023/1421b.pdf,ok
2023,1,15/04/2023,18:30,Arena Castelão - Fortaleza - CE,Fortaleza,Internacional,1,1,1 x 1,Empate,30191.0,,30191.0,284099.0,-16585.54,0.0,ok_srgoool,S,2.0,0.0,2.0,0.0,111222.0,True,True,True,https://conteudo.cbf.com.br/sumulas/2023/1429se.pdf,https://www.srgoool.com.br/plugin/2023/Brasileirao/Serie-A,https://conteudo.cbf.com.br/sumulas/2023/1429rdj.pdf,CBF,Sr.Goool,https://conteudo.cbf.com.br/sumulas/2023/1429b.pdf,ok
2023,1,16/04/2023,18:30,Alfredo Jaconi - Caxias do Sul - RS,Grêmio,Santos,1,0,1 x 0,Grêmio,11705.0,,11705.0,721176.0,438008.23,0.0,ok_srgoool,S,3.0,0.0,2.0,1.0,111220.0,True,True,True,https://conteudo.cbf.com.br/sumulas/2023/1427se.pdf,https://www.srgoool.com.br/plugin/2023/Brasileirao/Serie-A,https://conteudo.cbf.com.br/sumulas/2023/1427rdj.pdf,CBF,Sr.Goool,https://conteudo.cbf.com.br/sumulas/2023/1427b.pdf,ok
2023,1,15/04/2023,16:00,Allianz Parque - Sao Paulo - SP,Palmeiras,Cuiabá,2,1,2 x 1,Palmeiras,35835.0,0.0,35835.0,2289979.83,1627799.46,0.0,ok_srgoool,S,4.0,1.0,3.0,1.0,111216.0,True,True,True,https://conteudo.cbf.com.br/sumulas/2023/1423se.pdf,https://www.srgoool.com.br/plugin/2023/Brasileirao/Serie-A,https://conteudo.cbf.com.br/sumulas/2023/1423rdj.pdf,CBF,Sr.Goool,https://conteudo.cbf.com.br/sumulas/2023/1423b.pdf,ok
2023,1,15/04/2023,18:30,Nabi Abi Chedid - Braganca Paulista - SP,Red Bull Bragantino,Bahia,2,1,2 x 1,Red Bull Bragantino,3368.0,,3368.0,105690.0,-55853.53,0.0,ok_srgoool,S,3.0,0.0,1.0,0.0,111218.0,True,True,True,https://conteudo.cbf.com.br/sumulas/2023/1425se.pdf,https://www.srgoool.com.br/plugin/2023/Brasileirao/Serie-A,https://conteudo.cbf.com.br/sumulas/2023/1425rdj.pdf,CBF,Sr.Goool,https://conteudo.cbf.com.br/sumulas/2023/1425b.pdf,ok
2023,2,24/04/2023,20:00,Arena Fonte Nova - Salvador - BA,Bahia,Botafogo,1,2,1 x 2,Botafogo,27427.0,,27427.0,787124.0,315065.82,0.0,ok_srgoool,S,1.0,0.0,2.0,0.0,111238.0,True,True,True,https://conteudo.cbf.com.br/sumulas/2023/14219se.pdf,https://www.srgoool.com.br/plugin/2023/Brasileirao/Serie-A,https://conteudo.cbf.com.br/sumulas/2023/14219rdj.pdf,CBF,Sr.Goool,https://conteudo.cbf.com.br/sumulas/2023/14219b.pdf,ok
2023,2,23/04/2023,18:30,Couto Pereira - Curitiba - PR,Coritiba,Fortaleza,0,3,0 x 3,Fortaleza,24423.0,,24423.0,554680.0,-200004.86,0.0,ok_srgoool,S,1.0,0.0,2.0,0.0,111236.0,True,True,True,https://conteudo.cbf.com.br/sumulas/2023/14218se.pdf,https://www.srgoool.com.br/plugin/2023/Brasileirao/Serie-A,https://conteudo.cbf.com.br/sumulas/2023/14218rdj.pdf,CBF,Sr.Goool,https://conteudo.cbf.com.br/sumulas/2023/14218b.pdf,ok
2023,2,22/04/2023,21:00,Independência - Belo Horizonte - MG,Cruzeiro,Grêmio,1,0,1 x 0,Cruzeiro,19543.0,,19543.0,787057.0,516652.13,0.0,ok_srgoool,S,4.0,1.0,2.0,0.0,111232.0,True,True,True,https://conteudo.cbf.com.br/sumulas/2023/14216se.pdf,https://www.srgoool.com.br/plugin/2023/Brasileirao/Serie-A,https://conteudo.cbf.com.br/sumulas/2023/14216rdj.pdf,CBF,Sr.Goool,https://conteudo.cbf.com.br/sumulas/2023/14216b.pdf,ok
2023,2,22/04/2023,18:30,Arena Pantanal - Cuiaba - MT,Cuiabá,Red Bull Bragantino,1,1,1 x 1,Empate,8082.0,,8082.0,185440.0,-69281.28,0.0,ok_srgoool,S,3.0,0.0,3.0,0.0,111240.0,True,True,True,https://conteudo.cbf.com.br/sumulas/2023/14220se.pdf,https://www.srgoool.com.br/plugin/2023/Brasileirao/Serie-A,https://conteudo.cbf.com.br/sumulas/2023/14220rdj.pdf,CBF,Sr.Goool,https://conteudo.cbf.com.br/sumulas/2023/14220b.pdf,ok
2023,2,22/04/2023,16:00,Maracanã - Rio de Janeiro - RJ,Fluminense,Athletico Paranaense,2,0,2 x 0,Fluminense,44027.0,,36069.0,1496496.5,301908.73,0.0,ok_srgoool,S,3.0,0.0,3.0,0.0,111224.0,True,True,True,https://conteudo.cbf.com.br/sumulas/2023/14211se.pdf,https://www.srgoool.com.br/plugin/2023/Brasileirao/Serie-A,https://conteudo.cbf.com.br/sumulas/2023/14211rdj.pdf,CBF,Sr.Goool,https://conteudo.cbf.com.br/sumulas/2023/14211b.pdf,ok
2023,2,23/04/2023,19:00,Hailé Pinheiro - Goiania - GO,Goiás,Corinthians,3,1,3 x 1,Goiás,8508.0,,8508.0,449380.0,329447.03,0.0,ok_srgoool,S,5.0,0.0,2.0,0.0,111230.0,True,True,True,https://conteudo.cbf.com.br/sumulas/2023/14215se.pdf,https://www.srgoool.com.br/plugin/2023/Brasileirao/Serie-A,https://conteudo.cbf.com.br/sumulas/2023/14215rdj.pdf,CBF,Sr.Goool,https://conteudo.cbf.com.br/sumulas/2023/14215b.pdf,ok
2023,2,23/04/2023,11:00,Beira-Rio - Porto Alegre - RS,Internacional,Flamengo,2,1,2 x 1,Internacional,45751.0,,45751.0,2446749.0,1990105.77,0.0,ok_srgoool,S,4.0,0.0,1.0,0.0,111234.0,True,True,True,https://conteudo.cbf.com.br/sumulas/2023/14217se.pdf,https://www.srgoool.com.br/plugin/2023/Brasileirao/Serie-A,https://conteudo.cbf.com.br/sumulas/2023/14217rdj.pdf,CBF,Sr.Goool,https://conteudo.cbf.com.br/sumulas/2023/14217b.pdf,ok
2023,2,23/04/2023,16:00,Vila Belmiro - Santos - SP,Santos,Atlético Mineiro,0,0,0 x 0,Empate,11233.0,0.0,11233.0,549810.0,191703.28,0.0,ok_srgoool,S,3.0,0.0,3.0,0.0,111229.0,True,True,True,https://conteudo.cbf.com.br/sumulas/2023/14214se.pdf,https://www.srgoool.com.br/plugin/2023/Brasileirao/Serie-A,https://conteudo.cbf.com.br/sumulas/2023/14214rdj.pdf,CBF,Sr.Goool,https://conteudo.cbf.com.br/sumulas/2023/14214b.pdf,ok
2023,2,22/04/2023,18:30,Morumbi - Sao Paulo - SP,São Paulo,América Mineiro,3,0,3 x 0,São Paulo,13.0,0.0,13.0,1040.0,,,ok_total_linha,,,,,,,True,True,True,https://conteudo.cbf.com.br/sumulas/2023/14213se.pdf,https://conteudo.cbf.com.br/sumulas/2023/14213b.pdf,https://conteudo.cbf.com.br/sumulas/2023/14213rdj.pdf,CBF,CBF - Boletim Financeiro,https://conteudo.cbf.com.br/sumulas/2023/14213b.pdf,ok
2023,2,23/04/2023,16:00,Maracanã - Rio de Janeiro - RJ,Vasco da Gama,Palmeiras,2,2,2 x 2,Empate,59600.0,,56451.0,3321936.0,1224743.37,0.0,ok_srgoool,S,4.0,0.0,3.0,0.0,111225.0,True,True,True,https://conteudo.cbf.com.br/sumulas/2023/14212se.pdf,https://www.srgoool.com.br/plugin/2023/Brasileirao/Serie-A,https://conteudo.cbf.com.br/sumulas/2023/14212rdj.pdf,CBF,Sr.Goool,https://conteudo.cbf.com.br/sumulas/2023/14212b.pdf,ok
2023,3,29/04/2023,21:00,Independência - Belo Horizonte - MG,Atlético Mineiro,Athletico Paranaense,2,1,2 x 1,Atlético Mineiro,11362.0,,11362.0,490207.35,121805.93,0.0,ok_srgoool,S,3.0,0.0,4.0,1.0,111251.0,True,True,True,https://conteudo.cbf.com.br/sumulas/2023/14226se.pdf,https://www.srgoool.com.br/plugin/2023/Brasileirao/Serie-A,https://conteudo.cbf.com.br/sumulas/2023/14226rdj.pdf,CBF,Sr.Goool,https://conteudo.cbf.com.br/sumulas/2023/14226b.pdf,ok
2023,3,29/04/2023,16:30,Couto Pereira - Curitiba - PR,Coritiba,São Paulo,1,1,1 x 1,Empate,23279.0,,23279.0,879435.0,147449.03,0.0,ok_srgoool,S,4.0,0.0,1.0,0.0,111255.0,True,True,True,https://conteudo.cbf.com.br/sumulas/2023/14228se.pdf,https://www.srgoool.com.br/plugin/2023/Brasileirao/Serie-A,https://conteudo.cbf.com.br/sumulas/2023/14228rdj.pdf,CBF,Sr.Goool,https://conteudo.cbf.com.br/sumulas/2023/14228b.pdf,ok
2023,3,30/04/2023,18:30,Arena Pantanal - Cuiaba - MT,Cuiabá,Grêmio,1,2,1 x 2,Grêmio,20393.0,,20393.0,1444980.0,1078294.01,0.0,ok_srgoool,S,3.0,1.0,5.0,0.0,111259.0,True,True,True,https://conteudo.cbf.com.br/sumulas/2023/14230se.pdf,https://www.srgoool.com.br/plugin/2023/Brasileirao/Serie-A,https://conteudo.cbf.com.br/sumulas/2023/14230rdj.pdf,CBF,Sr.Goool,https://conteudo.cbf.com.br/sumulas/2023/14230b.pdf,ok
2023,3,30/04/2023,16:00,Maracanã - Rio de Janeiro - RJ,Flamengo,Botafogo,2,3,2 x 3,Botafogo,49560.0,,48859.0,2880695.0,1164073.23,0.0,ok_srgoool,S,4.0,0.0,2.0,2.0,111244.0,True,True,True,https://conteudo.cbf.com.br/sumulas/2023/14221se.pdf,https://www.srgoool.com.br/plugin/2023/Brasileirao/Serie-A,https://conteudo.cbf.com.br/sumulas/2023/14221rdj.pdf,CBF,Sr.Goool,https://conteudo.cbf.com.br/sumulas/2023/14221b.pdf,ok
2023,3,29/04/2023,16:30,Arena Castelão - Fortaleza - CE,Fortaleza,Fluminense,4,2,4 x 2,Fortaleza,38919.0,,38919.0,650558.0,217215.87,0.0,ok_srgoool,S,0.0,0.0,3.0,0.0,111257.0,True,True,True,https://conteudo.cbf.com.br/sumulas/2023/14229se.pdf,https://www.srgoool.com.br/plugin/2023/Brasileirao/Serie-A,https://conteudo.cbf.com.br/sumulas/2023/14229rdj.pdf,CBF,Sr.Goool,https://conteudo.cbf.com.br/sumulas/2023/14229b.pdf,ok
2023,3,30/04/2023,18:30,Beira-Rio - Porto Alegre - RS,Internacional,Goiás,1,0,1 x 0,Internacional,30035.0,,30035.0,1394092.0,1034235.35,0.0,ok_srgoool,S,4.0,0.0,1.0,1.0,111253.0,True,True,True,https://conteudo.cbf.com.br/sumulas/2023/14227se.pdf,https://www.srgoool.com.br/plugin/2023/Brasileirao/Serie-A,https://conteudo.cbf.com.br/sumulas/2023/14227rdj.pdf,CBF,Sr.Goool,https://conteudo.cbf.com.br/sumulas/2023/14227b.pdf,ok
2023,3,29/04/2023,18:30,Allianz Parque - Sao Paulo - SP,Palmeiras,Corinthians,2,1,2 x 1,Palmeiras,41457.0,0.0,41457.0,3587027.46,2799570.77,0.0,ok_srgoool,S,5.0,0.0,3.0,0.0,111246.0,True,True,True,https://conteudo.cbf.com.br/sumulas/2023/14223se.pdf,https://www.srgoool.com.br/plugin/2023/Brasileirao/Serie-A,https://conteudo.cbf.com.br/sumulas/2023/14223rdj.pdf,CBF,Sr.Goool,https://conteudo.cbf.com.br/sumulas/2023/14223b.pdf,ok
2023,3,29/04/2023,18:30,Nabi Abi Chedid - Braganca Paulista - SP,Red Bull Bragantino,Cruzeiro,0,3,0 x 3,Cruzeiro,4829.0,,4829.0,219550.0,5708.14,0.0,ok_srgoool,S,3.0,2.0,3.0,0.0,111249.0,True,True,True,https://conteudo.cbf.com.br/sumulas/2023/14225se.pdf,https://www.srgoool.com.br/plugin/2023/Brasileirao/Serie-A,https://conteudo.cbf.com.br/sumulas/2023/14225rdj.pdf,CBF,Sr.Goool,https://conteudo.cbf.com.br/sumulas/2023/14225b.pdf,ok
2023,3,29/04/2023,18:30,Vila Belmiro - Santos - SP,Santos,América Mineiro,3,2,3 x 2,Santos,10.0,0.0,152.0,594320.0,,,ok_total_janela,,,,,,,True,True,True,https://conteudo.cbf.com.br/sumulas/2023/14224se.pdf,https://conteudo.cbf.com.br/sumulas/2023/14224b.pdf,https://conteudo.cbf.com.br/sumulas/2023/14224rdj.pdf,CBF,CBF - Boletim Financeiro,https://conteudo.cbf.com.br/sumulas/2023/14224b.pdf,ok
2023,3,01/05/2023,20:00,São Januário - Rio de Janeiro - RJ,Vasco da Gama,Bahia,0,1,0 x 1,Bahia,20198.0,,18341.0,1044516.0,210847.33,0.0,ok_srgoool,S,2.0,0.0,4.0,0.0,111245.0,True,True,True,https://conteudo.cbf.com.br/sumulas/2023/14222se.pdf,https://www.srgoool.com.br/plugin/2023/Brasileirao/Serie-A,https://conteudo.cbf.com.br/sumulas/2023/14222rdj.pdf,CBF,Sr.Goool,https://conteudo.cbf.com.br/sumulas/2023/14222b.pdf,ok
2023,4,07/05/2023,11:00,Independência - Belo Horizonte - MG,América Mineiro,Cuiabá,1,2,1 x 2,Cuiabá,,,,,,,totais_nao_encontrados,,,,,,,False,False,False,https://conteudo.cbf.com.br/sumulas/2023/14240se.pdf,https://conteudo.cbf.com.br/sumulas/2023/14240b.pdf,https://conteudo.cbf.com.br/sumulas/2023/14240rdj.pdf,CBF,CBF - Boletim Financeiro,https://conteudo.cbf.com.br/sumulas/2023/14240b.pdf,ok
2023,4,07/05/2023,16:00,Arena da Baixada - Curitiba - PR,Athletico Paranaense,Flamengo,2,1,2 x 1,Athletico Paranaense,32015.0,,32015.0,1898030.0,1015122.51,0.0,ok_srgoool,S,2.0,0.0,2.0,0.0,111274.0,True,True,True,https://conteudo.cbf.com.br/sumulas/2023/14238se.pdf,https://www.srgoool.com.br/plugin/2023/Brasileirao/Serie-A,https://conteudo.cbf.com.br/sumulas/2023/14238rdj.pdf,CBF,Sr.Goool,https://conteudo.cbf.com.br/sumulas/2023/14238b.pdf,ok
2023,4,07/05/2023,16:00,Arena Fonte Nova - Salvador - BA,Bahia,Coritiba,3,1,3 x 1,Bahia,37621.0,,37621.0,1106315.0,626628.0,0.0,ok_srgoool,S,2.0,0.0,8.0,0.0,111276.0,True,True,True,https://conteudo.cbf.com.br/sumulas/2023/14239se.pdf,https://www.srgoool.com.br/plugin/2023/Brasileirao/Serie-A,https://conteudo.cbf.com.br/sumulas/2023/14239rdj.pdf,CBF,Sr.Goool,https://conteudo.cbf.com.br/sumulas/2023/14239b.pdf,ok
2023,4,07/05/2023,18:30,Nilton Santos - Rio de Janeiro - RJ,Botafogo,Atlético Mineiro,2,0,2 x 0,Botafogo,18791.0,,16415.0,884575.0,-987.82,0.0,ok_srgoool,S,1.0,0.0,3.0,0.0,111263.0,True,True,True,https://conteudo.cbf.com.br/sumulas/2023/14232se.pdf,https://www.srgoool.com.br/plugin/2023/Brasileirao/Serie-A,https://conteudo.cbf.com.br/sumulas/2023/14232rdj.pdf,CBF,Sr.Goool,https://conteudo.cbf.com.br/sumulas/2023/14232b.pdf,ok
2023,4,08/05/2023,20:00,Neo Química Arena - Sao Paulo - SP,Corinthians,Fortaleza,1,1,1 x 1,Empate,36264.0,,36264.0,2128014.5,1235602.49,0.0,ok_srgoool,S,2.0,0.0,2.0,0.0,111267.0,True,True,True,https://conteudo.cbf.com.br/sumulas/2023/14234se.pdf,https://www.srgoool.com.br/plugin/2023/Brasileirao/Serie-A,https://conteudo.cbf.com.br/sumulas/2023/14234rdj.pdf,CBF,Sr.Goool,https://conteudo.cbf.com.br/sumulas/2023/14234b.pdf,ok
2023,4,06/05/2023,16:00,Independência - Belo Horizonte - MG,Cruzeiro,Santos,2,1,2 x 1,Cruzeiro,19041.0,,19041.0,742068.0,449279.13,0.0,ok_srgoool,S,6.0,0.0,3.0,0.0,111270.0,True,True,True,https://conteudo.cbf.com.br/sumulas/2023/14236se.pdf,https://www.srgoool.com.br/plugin/2023/Brasileirao/Serie-A,https://conteudo.cbf.com.br/sumulas/2023/14236rdj.pdf,CBF,Sr.Goool,https://conteudo.cbf.com.br/sumulas/2023/14236b.pdf,ok
2023,4,06/05/2023,21:00,Maracanã - Rio de Janeiro - RJ,Fluminense,Vasco da Gama,1,1,1 x 1,Empate,47111.0,,36950.0,2145055.0,718293.1,0.0,ok_srgoool,S,4.0,0.0,3.0,0.0,111261.0,True,True,True,https://conteudo.cbf.com.br/sumulas/2023/14231se.pdf,https://www.srgoool.com.br/plugin/2023/Brasileirao/Serie-A,https://conteudo.cbf.com.br/sumulas/2023/14231rdj.pdf,CBF,Sr.Goool,https://conteudo.cbf.com.br/sumulas/2023/14231b.pdf,ok
