ano,id_campeonato_srgoool,id_tabela_srgoool,rodada,data,hora,mandante,visitante,mandante_norm,visitante_norm,gols_mandante,gols_visitante,resultado,vencedor,publico_a_venda,publico_vendido,arrecadacao_bruta,renda_mandante,renda_visitante,publico_informado,cartoes_amarelos_mandante,cartoes_vermelhos_mandante,cartoes_amarelos_visitante,cartoes_vermelhos_visitante,fonte_url,status_coleta
2019,566,65867,24,2019-10-09,19:15,CSA,Internacional,csa,internacional,1,0,1 x 0,CSA,8982.0,8982.0,189200.0,101687.47,0.0,S,2,0,2,0,https://www.srgoool.com.br/plugin/2019/Brasileirao/Serie-A,ok
2019,566,65696,24,2019-10-09,20:30,Fortaleza,Chapecoense,fortaleza,chapecoense,2,0,2 x 0,Fortaleza,25438.0,24425.0,163990.0,-37220.83,0.0,S,4,1,3,1,https://www.srgoool.com.br/plugin/2019/Brasileirao/Serie-A,ok
2019,566,65828,24,2019-10-09,21:00,Grêmio,Ceará,gremio,ceara,2,1,2 x 1,Grêmio,15030.0,6078.0,247020.0,82051.41,0.0,S,0,0,3,0,https://www.srgoool.com.br/plugin/2019/Brasileirao/Serie-A,ok
2019,566,65835,24,2019-10-09,21:00,Bahia,São Paulo,bahia,sao paulo,0,0,0 x 0,Empate,32378.0,31726.0,619845.0,297977.44,0.0,S,2,0,1,0,https://www.srgoool.com.br/plugin/2019/Brasileirao/Serie-A,ok
2019,566,65926,24,2019-10-09,21:30,Santos,Palmeiras,santos,palmeiras,2,0,2 x 0,Santos,11408.0,11408.0,592000.0,340536.41,0.0,S,1,0,2,1,https://www.srgoool.com.br/plugin/2019/Brasileirao/Serie-A,ok
2019,566,65927,24,2019-10-09,21:30,Cruzeiro,Fluminense,cruzeiro,fluminense,0,0,0 x 0,Empate,32527.0,31995.0,374558.0,52399.4,0.0,S,4,0,3,1,https://www.srgoool.com.br/plugin/2019/Brasileirao/Serie-A,ok
2019,566,65628,24,2019-10-10,19:15,Corinthians,Athletico Paranaense,corinthians,athletico paranaense,2,2,2 x 2,Empate,22736.0,22736.0,910020.1,408398.78,0.0,S,2,0,2,0,https://www.srgoool.com.br/plugin/2019/Brasileirao/Serie-A,ok
2019,566,65798,24,2019-10-10,19:15,Avaí,Vasco,avai,vasco,0,0,0 x 0,Empate,6845.0,6845.0,246780.0,40909.4,0.0,S,1,0,1,0,https://www.srgoool.com.br/plugin/2019/Brasileirao/Serie-A,ok
2019,566,65660,24,2019-10-10,20:00,Flamengo,Atlético Mineiro,flamengo,atletico mineiro,3,1,3 x 1,Flamengo,59787.0,58788.0,3162223.5,1632995.08,0.0,S,0,0,3,0,https://www.srgoool.com.br/plugin/2019/Brasileirao/Serie-A,ok
2019,566,65782,25,2019-10-12,17:00,Goiás,CSA,goias,csa,1,0,1 x 0,Goiás,7420.0,7420.0,94115.0,12056.05,0.0,S,2,0,3,0,https://www.srgoool.com.br/plugin/2019/Brasileirao/Serie-A,ok
2019,566,65837,25,2019-10-12,19:00,Fluminense,Bahia,fluminense,bahia,2,0,2 x 0,Fluminense,19803.0,16880.0,410305.0,-154544.11,0.0,S,0,0,1,0,https://www.srgoool.com.br/plugin/2019/Brasileirao/Serie-A,ok
2019,566,65877,25,2019-10-12,21:00,Palmeiras,Botafogo,palmeiras,botafogo,1,0,1 x 0,Palmeiras,19028.0,19028.0,579605.0,59912.76,0.0,S,2,0,2,0,https://www.srgoool.com.br/plugin/2019/Brasileirao/Serie-A,ok
2019,566,65697,25,2019-10-13,16:00,Vasco,Fortaleza,vasco,fortaleza,1,0,1 x 0,Vasco,13058.0,11690.0,442325.0,57530.52,0.0,S,2,0,4,1,https://www.srgoool.com.br/plugin/2019/Brasileirao/Serie-A,ok
2019,566,65747,25,2019-10-13,16:00,Athletico Paranaense,Flamengo,athletico paranaense,flamengo,0,2,0 x 2,Flamengo,23799.0,23799.0,1326180.0,903069.6,0.0,S,2,0,6,0,https://www.srgoool.com.br/plugin/2019/Brasileirao/Serie-A,ok
2019,566,65799,25,2019-10-13,16:00,Ceará,Avaí,ceara,avai,1,0,1 x 0,Ceará,16511.0,16387.0,123619.0,-55057.84,0.0,S,1,0,3,0,https://www.srgoool.com.br/plugin/2019/Brasileirao/Serie-A,ok
2019,566,65928,25,2019-10-13,16:00,Internacional,Santos,internacional,santos,0,0,0 x 0,Empate,11366.0,11366.0,522030.0,308594.0,0.0,S,3,0,4,0,https://www.srgoool.com.br/plugin/2019/Brasileirao/Serie-A,ok
2019,566,65629,25,2019-10-13,18:00,São Paulo,Corinthians,sao paulo,corinthians,1,0,1 x 0,São Paulo,37561.0,37561.0,1865626.0,1366492.9,0.0,S,0,0,1,0,https://www.srgoool.com.br/plugin/2019/Brasileirao/Serie-A,ok
2019,566,65661,25,2019-10-13,19:00,Atlético Mineiro,Grêmio,atletico mineiro,gremio,1,4,1 x 4,Grêmio,9996.0,9090.0,81872.0,-130179.24,0.0,S,5,1,0,0,https://www.srgoool.com.br/plugin/2019/Brasileirao/Serie-A,ok
2019,566,65723,25,2019-10-13,19:00,Chapecoense,Cruzeiro,chapecoense,cruzeiro,1,1,1 x 1,Empate,3749.0,3749.0,82595.0,-58169.11,0.0,S,2,0,1,0,https://www.srgoool.com.br/plugin/2019/Brasileirao/Serie-A,ok
2019,566,65662,26,2019-10-16,19:15,CSA,Atlético Mineiro,csa,atletico mineiro,2,2,2 x 2,Empate,11457.0,11457.0,171264.0,81066.21,0.0,S,3,0,2,1,https://www.srgoool.com.br/plugin/2019/Brasileirao/Serie-A,ok
2019,566,65830,26,2019-10-16,19:15,Grêmio,Bahia,gremio,bahia,0,1,0 x 1,Bahia,11757.0,11757.0,355349.0,242953.77,0.0,S,3,0,2,0,https://www.srgoool.com.br/plugin/2019/Brasileirao/Serie-A,ok
2019,566,65699,26,2019-10-16,20:00,Fortaleza,Flamengo,fortaleza,flamengo,1,2,1 x 2,Flamengo,51172.0,49101.0,1716409.0,928889.15,0.0,S,1,0,3,0,https://www.srgoool.com.br/plugin/2019/Brasileirao/Serie-A,ok
2019,566,65726,26,2019-10-16,21:00,Palmeiras,Chapecoense,palmeiras,chapecoense,1,0,1 x 0,Palmeiras,22738.0,22738.0,1228370.3,669717.93,0.0,S,2,1,3,1,https://www.srgoool.com.br/plugin/2019/Brasileirao/Serie-A,ok
2019,566,65929,26,2019-10-16,21:00,Cruzeiro,São Paulo,cruzeiro,sao paulo,1,0,1 x 0,Cruzeiro,26744.0,26313.0,350646.0,15600.64,0.0,S,2,0,2,0,https://www.srgoool.com.br/plugin/2019/Brasileirao/Serie-A,ok
2019,566,65630,26,2019-10-16,21:30,Goiás,Corinthians,goias,corinthians,2,2,2 x 2,Empate,15325.0,15029.0,508200.0,332849.26,0.0,S,2,2,4,0,https://www.srgoool.com.br/plugin/2019/Brasileirao/Serie-A,ok
2019,566,65878,26,2019-10-16,21:30,Vasco,Botafogo,vasco,botafogo,2,1,2 x 1,Vasco,16986.0,16195.0,593881.0,150258.68,0.0,S,1,0,0,0,https://www.srgoool.com.br/plugin/2019/Brasileirao/Serie-A,ok
2019,566,65800,26,2019-10-17,19:15,Avaí,Internacional,avai,internacional,0,2,0 x 2,Internacional,5801.0,5801.0,213147.0,26011.99,0.0,S,1,1,3,0,https://www.srgoool.com.br/plugin/2019/Brasileirao/Serie-A,ok
2019,566,65893,26,2019-10-17,19:15,Santos,Ceará,santos,ceara,2,1,2 x 1,Santos,7804.0,7804.0,305445.0,96167.12,0.0,S,3,0,4,0,https://www.srgoool.com.br/plugin/2019/Brasileirao/Serie-A,ok
2019,566,65748,26,2019-10-17,21:00,Fluminense,Athletico Paranaense,fluminense,athletico paranaense,1,2,1 x 2,Athletico Paranaense,17467.0,15040.0,332440.0,-210354.66,0.0,S,0,0,1,0,https://www.srgoool.com.br/plugin/2019/Brasileirao/Serie-A,ok
2019,566,65700,27,2019-10-19,17:00,Fortaleza,Grêmio,fortaleza,gremio,2,1,2 x 1,Fortaleza,26557.0,26124.0,208741.0,-14047.56,0.0,S,4,1,1,1,https://www.srgoool.com.br/plugin/2019/Brasileirao/Serie-A,ok
2019,566,65631,27,2019-10-19,19:00,Corinthians,Cruzeiro,corinthians,cruzeiro,1,2,1 x 2,Cruzeiro,31631.0,31631.0,1529296.1,931750.31,0.0,S,4,1,1,0,https://www.srgoool.com.br/plugin/2019/Brasileirao/Serie-A,ok
2019,566,65663,27,2019-10-20,16:00,Atlético Mineiro,Santos,atletico mineiro,santos,2,0,2 x 0,Atlético Mineiro,15804.0,15312.0,104562.0,-101480.51,0.0,S,3,0,5,0,https://www.srgoool.com.br/plugin/2019/Brasileirao/Serie-A,ok
2019,566,65801,27,2019-10-20,16:00,São Paulo,Avaí,sao paulo,avai,1,0,1 x 0,São Paulo,20763.0,20763.0,714527.0,354240.99,0.0,S,4,0,1,1,https://www.srgoool.com.br/plugin/2019/Brasileirao/Serie-A,ok
2019,566,65931,27,2019-10-20,16:00,Internacional,Vasco,internacional,vasco,0,1,0 x 1,Vasco,21278.0,21278.0,928260.0,679179.07,0.0,S,3,0,2,0,https://www.srgoool.com.br/plugin/2019/Brasileirao/Serie-A,ok
2019,566,65930,27,2019-10-20,18:00,Flamengo,Fluminense,flamengo,fluminense,2,0,2 x 0,Flamengo,48238.0,47496.0,2565378.25,1096980.17,0.0,S,3,0,5,0,https://www.srgoool.com.br/plugin/2019/Brasileirao/Serie-A,ok
2019,566,65728,27,2019-10-20,19:00,Chapecoense,Goiás,chapecoense,goias,2,2,2 x 2,Empate,3391.0,3391.0,70590.0,-69663.6,0.0,S,2,0,5,0,https://www.srgoool.com.br/plugin/2019/Brasileirao/Serie-A,ok
2019,566,65751,27,2019-10-20,19:00,Athletico Paranaense,Palmeiras,athletico paranaense,palmeiras,1,1,1 x 1,Empate,18732.0,18732.0,787710.0,421715.63,0.0,S,1,0,2,0,https://www.srgoool.com.br/plugin/2019/Brasileirao/Serie-A,ok
2019,566,65839,27,2019-10-21,19:30,Bahia,Ceará,bahia,ceara,1,2,1 x 2,Ceará,29238.0,28415.0,282766.0,-32155.53,0.0,S,2,0,3,0,https://www.srgoool.com.br/plugin/2019/Brasileirao/Serie-A,ok
2019,566,65869,27,2019-10-21,20:00,Botafogo,CSA,botafogo,csa,2,1,2 x 1,Botafogo,16989.0,16342.0,334422.0,-79386.86,0.0,S,2,0,1,1,https://www.srgoool.com.br/plugin/2019/Brasileirao/Serie-A,ok
2019,566,65632,28,2019-10-26,17:00,Corinthians,Santos,corinthians,santos,0,0,0 x 0,Empate,32142.0,32142.0,1518582.3,893142.41,0.0,S,3,0,1,0,https://www.srgoool.com.br/plugin/2019/Brasileirao/Serie-A,ok
2019,566,65894,28,2019-10-26,17:00,Ceará,Vasco,ceara,vasco,1,1,1 x 1,Empate,35178.0,34530.0,615288.0,275255.18,0.0,S,3,0,3,0,https://www.srgoool.com.br/plugin/2019/Brasileirao/Serie-A,ok
2019,566,65841,28,2019-10-26,19:00,Bahia,Internacional,bahia,internacional,2,3,2 x 3,Internacional,28338.0,27542.0,482263.0,180495.99,0.0,S,1,0,5,0,https://www.srgoool.com.br/plugin/2019/Brasileirao/Serie-A,ok
2019,566,65730,28,2019-10-26,19:30,Fluminense,Chapecoense,fluminense,chapecoense,1,1,1 x 1,Empate,20566.0,17731.0,426770.0,-140839.92,0.0,S,1,0,4,0,https://www.srgoool.com.br/plugin/2019/Brasileirao/Serie-A,ok
2019,566,65703,28,2019-10-26,21:00,Cruzeiro,Fortaleza,cruzeiro,fortaleza,1,1,1 x 1,Empate,26052.0,25644.0,540229.0,184102.16,0.0,S,3,0,1,0,https://www.srgoool.com.br/plugin/2019/Brasileirao/Serie-A,ok
2019,566,65664,28,2019-10-27,16:00,São Paulo,Atlético Mineiro,sao paulo,atletico mineiro,2,0,2 x 0,São Paulo,18815.0,18815.0,745836.0,380515.18,0.0,S,0,0,0,0,https://www.srgoool.com.br/plugin/2019/Brasileirao/Serie-A,ok
2019,566,65753,28,2019-10-27,16:00,Athletico Paranaense,Goiás,athletico paranaense,goias,4,1,4 x 1,Athletico Paranaense,10778.0,10778.0,196100.0,-53304.18,0.0,S,1,0,1,0,https://www.srgoool.com.br/plugin/2019/Brasileirao/Serie-A,ok
2019,566,65832,28,2019-10-27,16:00,Grêmio,Botafogo,gremio,botafogo,3,0,3 x 0,Grêmio,7608.0,7608.0,240139.0,147426.02,0.0,S,3,0,2,0,https://www.srgoool.com.br/plugin/2019/Brasileirao/Serie-A,ok
2019,566,65803,28,2019-10-27,18:00,Avaí,Palmeiras,avai,palmeiras,1,2,1 x 2,Palmeiras,8074.0,8074.0,328727.0,97892.85,0.0,S,3,0,2,0,https://www.srgoool.com.br/plugin/2019/Brasileirao/Serie-A,ok
2019,566,65870,28,2019-10-27,19:00,Flamengo,CSA,flamengo,csa,1,0,1 x 0,Flamengo,65649.0,65649.0,3735850.25,2026463.46,0.0,S,1,0,2,0,https://www.srgoool.com.br/plugin/2019/Brasileirao/Serie-A,ok
2019,566,65665,29,2019-10-30,19:30,Atlético Mineiro,Chapecoense,atletico mineiro,chapecoense,0,2,0 x 2,Chapecoense,17017.0,15389.0,89042.0,-115071.07,0.0,S,3,0,3,0,https://www.srgoool.com.br/plugin/2019/Brasileirao/Serie-A,ok
2019,566,65705,29,2019-10-30,19:30,Avaí,Fortaleza,avai,fortaleza,1,3,1 x 3,Fortaleza,2638.0,2638.0,55690.0,-77427.05,0.0,S,4,1,1,0,https://www.srgoool.com.br/plugin/2019/Brasileirao/Serie-A,ok
2019,566,65932,29,2019-10-30,19:30,Palmeiras,São Paulo,palmeiras,sao paulo,3,0,3 x 0,Palmeiras,29481.0,29481.0,1731916.8,1141644.21,0.0,S,0,0,0,0,https://www.srgoool.com.br/plugin/2019/Brasileirao/Serie-A,ok
2019,566,65633,29,2019-10-30,21:30,CSA,Corinthians,csa,corinthians,2,1,2 x 1,CSA,14096.0,14096.0,540278.0,348802.44,0.0,S,6,0,2,0,https://www.srgoool.com.br/plugin/2019/Brasileirao/Serie-A,ok
2019,566,65834,29,2019-10-30,21:30,Vasco,Grêmio,vasco,gremio,1,3,1 x 3,Grêmio,16037.0,15254.0,538333.0,108837.93,0.0,S,2,0,2,0,https://www.srgoool.com.br/plugin/2019/Brasileirao/Serie-A,ok
2019,566,65895,29,2019-10-30,21:30,Ceará,Fluminense,ceara,fluminense,2,0,2 x 0,Ceará,19932.0,19268.0,158357.0,-41540.75,0.0,S,1,0,1,0,https://www.srgoool.com.br/plugin/2019/Brasileirao/Serie-A,ok
2019,566,65843,29,2019-10-31,19:15,Santos,Bahia,santos,bahia,1,0,1 x 0,Santos,5634.0,5634.0,209580.0,15162.24,0.0,S,5,0,3,0,https://www.srgoool.com.br/plugin/2019/Brasileirao/Serie-A,ok
2019,566,65784,29,2019-10-31,20:00,Goiás,Flamengo,goias,flamengo,2,2,2 x 2,Empate,35196.0,35170.0,3358890.0,2606603.97,0.0,S,5,0,3,1,https://www.srgoool.com.br/plugin/2019/Brasileirao/Serie-A,ok
2019,566,65754,29,2019-10-31,21:30,Internacional,Athletico Paranaense,internacional,athletico paranaense,1,1,1 x 1,Empate,18770.0,18770.0,418555.0,223991.71,0.0,S,3,0,2,0,https://www.srgoool.com.br/plugin/2019/Brasileirao/Serie-A,ok
2019,566,65880,29,2019-10-31,21:30,Botafogo,Cruzeiro,botafogo,cruzeiro,0,2,0 x 2,Cruzeiro,21280.0,20690.0,305525.0,-99976.09,0.0,S,1,0,3,0,https://www.srgoool.com.br/plugin/2019/Brasileirao/Serie-A,ok
2019,566,65666,30,2019-11-02,17:00,Fortaleza,Atlético Mineiro,fortaleza,atletico mineiro,2,2,2 x 2,Empate,33247.0,30708.0,299539.0,35492.85,0.0,S,4,1,2,1,https://www.srgoool.com.br/plugin/2019/Brasileirao/Serie-A,ok
2019,566,65897,30,2019-11-02,19:00,Palmeiras,Ceará,palmeiras,ceara,1,0,1 x 0,Palmeiras,29019.0,29019.0,1777812.7,1144206.2,0.0,S,2,0,2,0,https://www.srgoool.com.br/plugin/2019/Brasileirao/Serie-A,ok
2019,566,65933,30,2019-11-02,19:00,Fluminense,Vasco,fluminense,vasco,0,0,0 x 0,Empate,15966.0,14206.0,399385.0,-237713.76,0.0,S,2,0,3,0,https://www.srgoool.com.br/plugin/2019/Brasileirao/Serie-A,ok
2019,566,65732,30,2019-11-02,21:00,Chapecoense,São Paulo,chapecoense,sao paulo,0,3,0 x 3,São Paulo,8565.0,8565.0,281510.0,120457.3,0.0,S,2,0,2,0,https://www.srgoool.com.br/plugin/2019/Brasileirao/Serie-A,ok
2019,566,65634,30,2019-11-03,16:00,Flamengo,Corinthians,flamengo,corinthians,4,1,4 x 1,Flamengo,60454.0,59822.0,3684919.0,2026719.56,0.0,S,0,0,1,0,https://www.srgoool.com.br/plugin/2019/Brasileirao/Serie-A,ok
2019,566,65756,30,2019-11-03,18:00,Athletico Paranaense,CSA,athletico paranaense,csa,1,0,1 x 0,Athletico Paranaense,10681.0,10681.0,177955.0,28029.76,0.0,S,4,0,4,0,https://www.srgoool.com.br/plugin/2019/Brasileirao/Serie-A,ok
2019,566,65836,30,2019-11-03,18:00,Grêmio,Internacional,gremio,internacional,2,0,2 x 0,Grêmio,40618.0,40618.0,1778772.0,1478515.09,0.0,S,2,0,3,1,https://www.srgoool.com.br/plugin/2019/Brasileirao/Serie-A,ok
2019,566,65845,30,2019-11-03,19:00,Cruzeiro,Bahia,cruzeiro,bahia,1,1,1 x 1,Empate,22779.0,21933.0,395657.0,52432.22,0.0,S,2,1,0,0,https://www.srgoool.com.br/plugin/2019/Brasileirao/Serie-A,ok
2019,566,65882,30,2019-11-03,19:00,Santos,Botafogo,santos,botafogo,4,1,4 x 1,Santos,7524.0,7524.0,295827.5,84203.72,0.0,S,1,0,0,0,https://www.srgoool.com.br/plugin/2019/Brasileirao/Serie-A,ok
2019,566,65785,30,2019-11-03,19:30,Goiás,Avaí,goias,avai,2,0,2 x 0,Goiás,8924.0,8914.0,108670.0,22545.09,0.0,S,1,0,3,0,https://www.srgoool.com.br/plugin/2019/Brasileirao/Serie-A,ok
2019,566,65635,31,2019-11-06,19:30,Corinthians,Fortaleza,corinthians,fortaleza,3,2,3 x 2,Corinthians,22208.0,22208.0,828518.8,355937.25,0.0,S,2,0,3,0,https://www.srgoool.com.br/plugin/2019/Brasileirao/Serie-A,ok
2019,566,65667,31,2019-11-06,20:00,Atlético Mineiro,Goiás,atletico mineiro,goias,2,0,2 x 0,Atlético Mineiro,35392.0,33925.0,230750.0,-132791.45,0.0,S,0,0,2,0,https://www.srgoool.com.br/plugin/2019/Brasileirao/Serie-A,ok
2019,566,65805,31,2019-11-06,21:00,Avaí,Santos,avai,santos,1,2,1 x 2,Santos,4397.0,4397.0,144580.0,-16878.71,0.0,S,4,1,2,1,https://www.srgoool.com.br/plugin/2019/Brasileirao/Serie-A,ok
2019,566,65734,31,2019-11-06,21:30,Bahia,Chapecoense,bahia,chapecoense,1,1,1 x 1,Empate,17890.0,16836.0,175066.5,-58807.09,0.0,S,3,0,3,0,https://www.srgoool.com.br/plugin/2019/Brasileirao/Serie-A,ok
2019,566,65758,31,2019-11-06,21:30,Athletico Paranaense,Cruzeiro,athletico paranaense,cruzeiro,0,0,0 x 0,Empate,11838.0,11838.0,216370.0,-48076.96,0.0,S,3,0,0,1,https://www.srgoool.com.br/plugin/2019/Brasileirao/Serie-A,ok
2019,566,65934,31,2019-11-06,21:30,Vasco,Palmeiras,vasco,palmeiras,1,2,1 x 2,Palmeiras,10101.0,8249.0,296386.0,-67187.36,0.0,S,7,1,4,0,https://www.srgoool.com.br/plugin/2019/Brasileirao/Serie-A,ok
2019,566,65899,31,2019-11-07,19:30,Ceará,Internacional,ceara,internacional,2,0,2 x 0,Ceará,20259.0,19966.0,198081.0,-15903.03,0.0,S,2,0,2,0,https://www.srgoool.com.br/plugin/2019/Brasileirao/Serie-A,ok
2019,566,65935,31,2019-11-07,19:30,São Paulo,Fluminense,sao paulo,fluminense,0,2,0 x 2,Fluminense,17650.0,17650.0,504461.0,187163.54,0.0,S,2,0,1,0,https://www.srgoool.com.br/plugin/2019/Brasileirao/Serie-A,ok
2019,566,65885,31,2019-11-07,20:00,Botafogo,Flamengo,botafogo,flamengo,0,1,0 x 1,Flamengo,21649.0,20958.0,354689.0,-123310.35,0.0,S,5,1,3,0,https://www.srgoool.com.br/plugin/2019/Brasileirao/Serie-A,ok
2019,566,65838,31,2019-11-07,21:00,Grêmio,CSA,gremio,csa,2,1,2 x 1,Grêmio,11334.0,11334.0,304304.0,201326.0,0.0,S,3,0,2,0,https://www.srgoool.com.br/plugin/2019/Brasileirao/Serie-A,ok
2019,566,65787,32,2019-11-09,17:00,Goiás,Santos,goias,santos,0,3,0 x 3,Santos,12573.0,12453.0,265830.0,145870.59,0.0,S,4,0,2,0,https://www.srgoool.com.br/plugin/2019/Brasileirao/Serie-A,ok
2019,566,65636,32,2019-11-09,19:00,Palmeiras,Corinthians,palmeiras,corinthians,1,1,1 x 1,Empate,34283.0,34283.0,1420520.0,803574.5,0.0,S,2,0,1,0,https://www.srgoool.com.br/plugin/2019/Brasileirao/Serie-A,ok
2019,566,65668,32,2019-11-10,16:00,Cruzeiro,Atlético Mineiro,cruzeiro,atletico mineiro,0,0,0 x 0,Empate,39280.0,37844.0,1150094.0,503380.7,0.0,S,1,0,2,0,https://www.srgoool.com.br/plugin/2019/Brasileirao/Serie-A,ok
2019,566,65759,32,2019-11-10,16:00,São Paulo,Athletico Paranaense,sao paulo,athletico paranaense,0,1,0 x 1,Athletico Paranaense,13795.0,13795.0,397902.0,80893.51,0.0,S,2,0,2,0,https://www.srgoool.com.br/plugin/2019/Brasileirao/Serie-A,ok
2019,566,65936,32,2019-11-10,16:00,Internacional,Fluminense,internacional,fluminense,2,1,2 x 1,Internacional,11181.0,11181.0,258485.0,93387.85,0.0,S,3,0,3,1,https://www.srgoool.com.br/plugin/2019/Brasileirao/Serie-A,ok
2019,566,65847,32,2019-11-10,18:00,Flamengo,Bahia,flamengo,bahia,3,1,3 x 1,Flamengo,61488.0,60961.0,4119304.0,2324466.04,0.0,S,1,0,0,0,https://www.srgoool.com.br/plugin/2019/Brasileirao/Serie-A,ok
2019,566,65706,32,2019-11-10,19:00,Fortaleza,Ceará,fortaleza,ceara,1,0,1 x 0,Fortaleza,47232.0,44999.0,911589.0,402705.29,0.0,S,4,0,4,0,https://www.srgoool.com.br/plugin/2019/Brasileirao/Serie-A,ok
2019,566,65736,32,2019-11-10,19:00,Chapecoense,Grêmio,chapecoense,gremio,0,1,0 x 1,Grêmio,12067.0,12067.0,839850.0,541746.58,0.0,S,2,0,2,0,https://www.srgoool.com.br/plugin/2019/Brasileirao/Serie-A,ok
2019,566,65873,32,2019-11-10,19:00,CSA,Vasco,csa,vasco,0,3,0 x 3,Vasco,13360.0,13360.0,401893.0,269560.94,0.0,S,1,1,2,0,https://www.srgoool.com.br/plugin/2019/Brasileirao/Serie-A,ok
2019,566,65807,32,2019-11-11,20:00,Botafogo,Avaí,botafogo,avai,2,0,2 x 0,Botafogo,19183.0,17803.0,242246.0,-142687.41,0.0,S,4,0,2,1,https://www.srgoool.com.br/plugin/2019/Brasileirao/Serie-A,ok
2019,566,65938,34,2019-11-13,21:30,Flamengo,Vasco,flamengo,vasco,4,4,4 x 4,Empate,48469.0,47838.0,3061381.0,1420323.32,0.0,S,6,0,5,0,https://www.srgoool.com.br/plugin/2019/Brasileirao/Serie-A,ok
2019,566,65937,33,2019-11-16,17:00,Santos,São Paulo,santos,sao paulo,1,1,1 x 1,Empate,14062.0,14062.0,602192.5,369687.9,0.0,S,0,0,3,0,https://www.srgoool.com.br/plugin/2019/Brasileirao/Serie-A,ok
2019,566,65669,33,2019-11-16,19:00,Fluminense,Atlético Mineiro,fluminense,atletico mineiro,1,1,1 x 1,Empate,25891.0,23168.0,478110.0,-98998.0,0.0,S,2,0,3,0,https://www.srgoool.com.br/plugin/2019/Brasileirao/Serie-A,ok
2019,566,65840,33,2019-11-17,16:00,Grêmio,Flamengo,gremio,flamengo,0,1,0 x 1,Flamengo,28541.0,28541.0,1175820.0,948416.09,0.0,S,1,0,2,1,https://www.srgoool.com.br/plugin/2019/Brasileirao/Serie-A,ok
2019,566,65848,33,2019-11-17,16:00,Bahia,Palmeiras,bahia,palmeiras,1,1,1 x 1,Empate,23263.0,23194.0,551621.0,255852.11,0.0,S,2,0,0,0,https://www.srgoool.com.br/plugin/2019/Brasileirao/Serie-A,ok
2019,566,65637,33,2019-11-17,18:00,Corinthians,Internacional,corinthians,internacional,0,0,0 x 0,Empate,29159.0,29159.0,1367354.5,769833.67,0.0,S,0,0,2,0,https://www.srgoool.com.br/plugin/2019/Brasileirao/Serie-A,ok
2019,566,65738,33,2019-11-17,18:00,Chapecoense,Ceará,chapecoense,ceara,1,0,1 x 0,Chapecoense,2860.0,2860.0,61390.0,-52380.66,0.0,S,2,0,1,0,https://www.srgoool.com.br/plugin/2019/Brasileirao/Serie-A,ok
2019,566,65761,33,2019-11-17,18:00,Athletico Paranaense,Botafogo,athletico paranaense,botafogo,1,0,1 x 0,Athletico Paranaense,17027.0,17027.0,456905.0,183339.26,0.0,S,4,0,1,0,https://www.srgoool.com.br/plugin/2019/Brasileirao/Serie-A,ok
2019,566,65708,33,2019-11-17,19:00,Fortaleza,CSA,fortaleza,csa,3,0,3 x 0,Fortaleza,35030.0,33231.0,323927.0,62751.94,0.0,S,0,0,1,0,https://www.srgoool.com.br/plugin/2019/Brasileirao/Serie-A,ok
2019,566,65789,33,2019-11-18,19:30,Vasco,Goiás,vasco,goias,1,1,1 x 1,Empate,19315.0,17867.0,656767.0,172461.16,0.0,S,2,0,3,0,https://www.srgoool.com.br/plugin/2019/Brasileirao/Serie-A,ok
2019,566,65809,33,2019-11-18,20:00,Cruzeiro,Avaí,cruzeiro,avai,0,0,0 x 0,Empate,15156.0,15012.0,285904.5,28795.37,0.0,S,3,0,2,0,https://www.srgoool.com.br/plugin/2019/Brasileirao/Serie-A,ok
2019,566,65939,34,2019-11-23,21:00,Santos,Cruzeiro,santos,cruzeiro,4,1,4 x 1,Santos,7905.0,7905.0,266945.0,69937.67,0.0,S,2,0,2,0,https://www.srgoool.com.br/plugin/2019/Brasileirao/Serie-A,ok
2019,566,65670,34,2019-11-24,16:00,Atlético Mineiro,Athletico Paranaense,atletico mineiro,athletico paranaense,0,1,0 x 1,Athletico Paranaense,32491.0,29632.0,209440.0,-156921.34,0.0,S,3,0,2,0,https://www.srgoool.com.br/plugin/2019/Brasileirao/Serie-A,ok
2019,566,65790,34,2019-11-24,16:00,Goiás,Bahia,goias,bahia,4,3,4 x 3,Goiás,9857.0,9850.0,126335.0,35181.93,0.0,S,2,0,2,0,https://www.srgoool.com.br/plugin/2019/Brasileirao/Serie-A,ok
2019,566,65842,34,2019-11-24,16:00,Palmeiras,Grêmio,palmeiras,gremio,1,2,1 x 2,Grêmio,22767.0,22767.0,1292109.15,701830.25,0.0,S,2,0,3,0,https://www.srgoool.com.br/plugin/2019/Brasileirao/Serie-A,ok
2019,566,65638,34,2019-11-24,18:00,Botafogo,Corinthians,botafogo,corinthians,1,0,1 x 0,Botafogo,21324.0,20666.0,263028.0,-153505.44,0.0,S,4,0,2,0,https://www.srgoool.com.br/plugin/2019/Brasileirao/Serie-A,ok
2019,566,65710,34,2019-11-24,19:00,Internacional,Fortaleza,internacional,fortaleza,2,2,2 x 2,Empate,24875.0,24875.0,681315.0,431863.64,0.0,S,4,0,3,0,https://www.srgoool.com.br/plugin/2019/Brasileirao/Serie-A,ok
