ano,id_campeonato_srgoool,posicao,time,time_norm,pts,jogos,vitorias,empates,derrotas,gols_pro,gols_contra,saldo_gols,cartoes_amarelos,cartoes_vermelhos,aproveitamento,ingressos,publico_pagante,renda_bruta,renda_liquida,publico_informado,fonte_url,status_coleta
2025,1182,8,São Paulo,sao paulo,51,38,14,9,15,43,47,-4,102,6,44.7,544420,544420,28598317.5,15859213.440000001,,https://www.srgoool.com.br/plugin/2025/Brasileirao/Serie-A,ok
2025,1182,9,Grêmio,gremio,49,38,13,10,15,47,50,-3,111,6,43.0,484785,484785,26960631.0,18603419.239999995,,https://www.srgoool.com.br/plugin/2025/Brasileirao/Serie-A,ok
2025,1182,10,Bragantino,bragantino,48,38,14,6,18,45,57,-12,114,4,42.1,93413,93413,3494345.0,-1073715.85,,https://www.srgoool.com.br/plugin/2025/Brasileirao/Serie-A,ok
2025,1182,11,Atlético Mineiro,atletico mineiro,48,38,12,12,14,43,44,-1,96,9,42.1,457655,457655,24078786.160000004,10769923.249999998,,https://www.srgoool.com.br/plugin/2025/Brasileirao/Serie-A,ok
2025,1182,12,Santos,santos,47,38,12,11,15,45,50,-5,92,4,41.2,323216,323216,21513965.04,8474013.640000002,,https://www.srgoool.com.br/plugin/2025/Brasileirao/Serie-A,ok
2025,1182,13,Corinthians,corinthians,47,38,12,11,15,42,47,-5,110,9,41.2,758737,758737,54079722.4,30550453.55,,https://www.srgoool.com.br/plugin/2025/Brasileirao/Serie-A,ok
2025,1182,14,Vasco,vasco,45,38,13,6,19,55,60,-5,79,6,39.5,418426,407943,30996515.5,14039395.759999998,,https://www.srgoool.com.br/plugin/2025/Brasileirao/Serie-A,ok
2025,1182,15,Vitória,vitoria,45,38,11,12,15,35,52,-17,109,9,39.5,420730,420730,11116695.0,2834748.8299999996,,https://www.srgoool.com.br/plugin/2025/Brasileirao/Serie-A,ok
2025,1182,16,Internacional,internacional,44,38,11,11,16,44,57,-13,90,7,38.6,462940,462940,21838754.62,15099842.760000002,,https://www.srgoool.com.br/plugin/2025/Brasileirao/Serie-A,ok
2025,1182,17,Ceará,ceara,43,38,11,10,17,34,40,-6,89,4,37.7,659337,659337,13693446.0,4593016.77,,https://www.srgoool.com.br/plugin/2025/Brasileirao/Serie-A,ok
2025,1182,18,Fortaleza,fortaleza,43,38,11,10,17,43,58,-15,108,10,37.7,501420,501420,11081455.0,3473877.7800000003,,https://www.srgoool.com.br/plugin/2025/Brasileirao/Serie-A,ok
2025,1182,19,Juventude,juventude,35,38,9,8,21,35,69,-34,110,7,30.7,153139,153139,8686712.0,6190578.320000001,,https://www.srgoool.com.br/plugin/2025/Brasileirao/Serie-A,ok
2025,1182,20,Sport,sport,17,38,2,11,25,28,75,-47,98,4,14.9,266062,266062,13406860.0,6164731.370000002,,https://www.srgoool.com.br/plugin/2025/Brasileirao/Serie-A,ok
2026,1243,1,Palmeiras,palmeiras,41,18,12,5,1,30,13,17,40,4,75.9,242588,242588,17312130.47,10722261.900000002,,https://www.srgoool.com.br/plugin/2026/Brasileirao/Serie-A,ok
2026,1243,2,Flamengo,flamengo,34,17,10,4,3,31,16,15,41,6,66.7,462556,456335,37794105.0,22048868.240000002,,https://www.srgoool.com.br/plugin/2026/Brasileirao/Serie-A,ok
2026,1243,3,Fluminense,fluminense,31,18,9,4,5,28,23,5,50,2,57.4,244814,209514,11862803.5,2483219.4300000006,,https://www.srgoool.com.br/plugin/2026/Brasileirao/Serie-A,ok
2026,1243,4,Athletico Paranaense,athletico paranaense,30,18,9,3,6,24,18,6,45,2,55.6,244815,244815,12708900.0,10626724.139999999,,https://www.srgoool.com.br/plugin/2026/Brasileirao/Serie-A,ok
2026,1243,5,Bragantino,bragantino,29,18,9,2,7,25,19,6,53,2,53.7,38660,38660,1659565.0,-593866.38,,https://www.srgoool.com.br/plugin/2026/Brasileirao/Serie-A,ok
2026,1243,6,Bahia,bahia,26,17,7,5,5,25,23,2,45,3,51.0,300206,300206,9632026.3,3374315.9699999997,,https://www.srgoool.com.br/plugin/2026/Brasileirao/Serie-A,ok
2026,1243,7,Coritiba,coritiba,26,18,7,5,6,24,24,0,34,8,48.1,191799,191799,7860216.0,5053284.1,,https://www.srgoool.com.br/plugin/2026/Brasileirao/Serie-A,ok
2026,1243,8,São Paulo,sao paulo,25,18,7,4,7,23,20,3,44,2,46.3,199815,199815,11294988.0,6614103.53,,https://www.srgoool.com.br/plugin/2026/Brasileirao/Serie-A,ok
2026,1243,9,Atlético Mineiro,atletico mineiro,24,18,7,3,8,22,23,-1,28,4,44.4,182337,182337,9191525.68,4060878.41,,https://www.srgoool.com.br/plugin/2026/Brasileirao/Serie-A,ok
2026,1243,10,Corinthians,corinthians,24,18,6,6,6,18,19,-1,48,7,44.4,315683,315683,23343579.799999997,14183463.97,,https://www.srgoool.com.br/plugin/2026/Brasileirao/Serie-A,ok
2026,1243,11,Cruzeiro,cruzeiro,24,18,6,6,6,24,28,-4,41,4,44.4,278560,278560,16929478.0,14877039.84,,https://www.srgoool.com.br/plugin/2026/Brasileirao/Serie-A,ok
2026,1243,12,Botafogo,botafogo,22,17,6,4,7,31,31,0,54,3,43.1,110122,98670,5024211.0,327105.51,,https://www.srgoool.com.br/plugin/2026/Brasileirao/Serie-A,ok
2026,1243,13,Vitória,vitoria,22,17,6,4,7,21,25,-4,46,1,43.1,160002,160002,4321453.0,877513.8799999999,,https://www.srgoool.com.br/plugin/2026/Brasileirao/Serie-A,ok
2026,1243,14,Internacional,internacional,21,18,5,6,7,21,22,-1,50,1,38.9,197438,197438,10249968.0,7326730.350000001,,https://www.srgoool.com.br/plugin/2026/Brasileirao/Serie-A,ok
2026,1243,15,Santos,santos,21,18,5,6,7,26,29,-3,54,8,38.9,145669,145669,9642797.530000001,4353316.399999999,,https://www.srgoool.com.br/plugin/2026/Brasileirao/Serie-A,ok
2026,1243,16,Grêmio,gremio,21,18,5,6,7,20,23,-3,43,6,38.9,241210,241210,15166913.879999999,10934319.92,,https://www.srgoool.com.br/plugin/2026/Brasileirao/Serie-A,ok
2026,1243,17,Vasco,vasco,20,18,5,5,8,22,29,-7,40,3,37.0,180891,173601,11559771.5,4044192.4400000004,,https://www.srgoool.com.br/plugin/2026/Brasileirao/Serie-A,ok
2026,1243,18,Remo,remo,18,18,4,6,8,21,29,-8,34,5,33.3,197538,197538,14986515.0,10020153.46,,https://www.srgoool.com.br/plugin/2026/Brasileirao/Serie-A,ok
2026,1243,19,Mirassol,mirassol,16,17,4,4,9,18,24,-6,49,5,31.4,50387,50387,2220560.0,490364.25000000006,,https://www.srgoool.com.br/plugin/2026/Brasileirao/Serie-A,ok
2026,1243,20,Chapecoense,chapecoense,9,17,1,6,10,17,33,-16,37,4,17.6,107395,107395,6075930.0,1430504.1500000001,,https://www.srgoool.com.br/plugin/2026/Brasileirao/Serie-A,ok
